,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
0,카지노,1.0,2022,80,7.2,0,"['드라마', '액션', '범죄']",57,15.0,8.0,"차무식, 필리핀 카지노를 접수하다! 2000년, 특유의 깡으로 무장하여 고아원, 교도소, 특수부대, 영어강사까지 하던 무식은 이후 카지노 바를 운영하다 국세청의 단속으로 필리핀으로 도망간다. 무식은 탁월한 임기응변과 근성으로 그곳에서 만난 민회장의 마음을 사로잡고 본격적인 카지노 사업을 벌인다. 그는 지략을 펼쳐 필리핀 정·재계를 사로잡고, 킹메이커 다니엘까지 만나 카지노에서 승승장구한다. 하지만 갑작스러운 민회장 죽음의 범인으로 몰리게 되고 자신을 견제하는 세력과 싸우면서 한순간에 도망자 신세로 전락한다. 심지어 믿었던 동생들의 변심과 코리안데스크 오승훈의 추적이 시작되는데... 돈 앞에서 난무하는 배신과 사선에 선 인간들의 치열한 한판 승부. 최후에 왕좌에 앉는 자는 과연 누가 될 것인가?",https://images.justwatch.com/poster/302111368/s592/시즌-1,https://www.justwatch.com/images/backdrop/304417428/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fbig-bet%2F506cEky88AhL&subId3=justappsvod'],['Disney Plus']
1,카지노,2.0,2023,80,7.2,0,"['드라마', '액션', '범죄']",61,15.0,8.0,,https://images.justwatch.com/poster/303705283/s592/시즌-2,https://www.justwatch.com/images/backdrop/304417428/s1440/시즌-2,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fbig-bet%2F506cEky88AhL&subId3=justappsvod'],['Disney Plus']
2,더 만달로리안,1.0,2019,97,8.7,526000,"['SF', '액션', '드라마', '판타지']",39,12.0,8.0,Set after the fall of the Empire and before the emergence of the First Order. We follow the travails of a lone gunfighter in the outer reaches of the galaxy far from the authority of the New Republic.,https://images.justwatch.com/poster/242779728/s592/시즌-1,https://www.justwatch.com/images/backdrop/304412072/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-mandalorian%2F3jLIGMDYINqD&subId3=justappsvod'],['Disney Plus']
3,더 만달로리안,2.0,2020,97,8.7,526000,"['액션', '드라마', 'SF', '판타지']",40,12.0,8.0,"The Mandalorian and the Child continue their journey, facing enemies and rallying allies as they make their way through a dangerous galaxy in the tumultuous era after the collapse of the Galactic Empire.",https://images.justwatch.com/poster/205853677/s592/시즌-2,https://www.justwatch.com/images/backdrop/304412072/s1440/시즌-2,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-mandalorian%2F3jLIGMDYINqD&subId3=justappsvod'],['Disney Plus']
4,더 만달로리안,3.0,2023,97,8.7,526000,"['SF', '액션', '드라마', '판타지']",43,12.0,8.0,"The journeys of the Mandalorian through the Star Wars galaxy continue. Once a lone bounty hunter, Din Djarin has reunited with Grogu. Meanwhile, the New Republic struggles to lead the galaxy away from its dark history. The Mandalorian will cross paths with old allies and make new enemies as he and Grogu continue their journey together.",https://images.justwatch.com/poster/304348168/s592/시즌-3,https://www.justwatch.com/images/backdrop/304412072/s1440/시즌-3,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-mandalorian%2F3jLIGMDYINqD&subId3=justappsvod'],['Disney Plus']
5,판도라: 조작된 낙원,1.0,2023,38,0.0,0,['드라마'],62,15.0,16.0,,https://images.justwatch.com/poster/304295178/s592/시즌-1,https://www.justwatch.com/images/backdrop/304420874/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fpandora-beneath-the-paradise%2F1GeoLq1lVS3y&subId3=justappsvod'],['Disney Plus']
6,데미지,1.0,2007,86,8.1,30000,"['드라마', '스릴러', '범죄']",47,19.0,13.0,"The first season of the FX legal drama series Damages premiered on July 24, 2007 and concluded on October 23, 2007. It consisted of thirteen episodes. Damages was created by brothers Todd and Glenn Kessler along with Daniel Zelman, each of whom served as executive producers and contributed seven scripts for the season, including the premiere and the finale.

Most of the season follows two different timelines. The primary timeline begins with Ellen Parsons' recruitment by Patty Hewes to ""Hewes & Associates"" and follows proceedings of a class action lawsuit against Arthur Frobisher by his former employees, whom Patty represents. The initial episodes follow Patty's attempts to capture potential witness Gregory Malina through Katie Connor. The arc further details Malina's involvement with Frobisher's lawyer Ray Fiske and the pressure Patty brings to bear on Fiske on Malina's subsequent death.

The narrative includes multiple flashforwards of the alternative timeline, set approximately six months after Ellen's appointment, until both timelines converge in the penultimate episode of the season. The alternative timeline details the attack on Ellen, her arrest for the murder of her fiancé David Connor, and the subsequent murder investigation.",https://images.justwatch.com/poster/301589930/s592/시즌-1,https://www.justwatch.com/images/backdrop/284301542/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fdamages%2F3ok6CqUO68zo&subId3=justappsvod'],['Disney Plus']
7,데미지,2.0,2009,86,8.1,30000,"['드라마', '범죄', '스릴러']",48,19.0,13.0,"The second season of the FX legal drama series Damages premiered on January 7, 2009 and concluded on April 1, 2009. It consisted of thirteen episodes, bringing the series total to 26. Damages was created by brothers Todd and Glenn Kessler along with Daniel Zelman, each of whom served as executive producers and contributed seven scripts for the season, including the premiere and the finale.

The second season, like the first, follows two different timelines. The primary timeline follows Patty, Ellen, and Tom as the firm goes up against an energy company who have engaged in unethical practices. A former lover of Patty's, Daniel Purcell, brings the matter to her attention, but then inexplicably backs out, leaving Patty up against UNR CEO Walter Kendrick and his fierce lawyer Claire Maddox. Meanwhile, Ellen works with the FBI to bring down Patty, while also seeking revenge on Arthur Frobisher for his presumed role in her fiance's death. Ellen is unaware that Patty is suspicious of her, and that Frobisher's criminal connections appear to extend to her new friend Wes.

A second timeline takes place six months later, when Ellen meets with an unknown person in a hotel room, and subsequently appears to shoot them.",https://images.justwatch.com/poster/301589932/s592/시즌-2,https://www.justwatch.com/images/backdrop/284301542/s1440/시즌-2,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fdamages%2F3ok6CqUO68zo&subId3=justappsvod'],['Disney Plus']
8,데미지,3.0,2010,86,8.1,30000,"['드라마', '스릴러', '범죄']",44,19.0,13.0,"Damages' third season first aired from January 25 to April 19, 2010. The series was created by brothers Todd and Glenn Kessler along with Daniel Zelman, executive producers all and scriptwriters of four episodes, including the premiere and the finale.

Set a year after season two, Patty's focus now rests on Louis Tobin, the patriarch of a wealthy family, who has just confessed to orchestrating the largest Ponzi scheme in Wall Street history. The government has tasked Hewes and Shayes with finding the Tobins' hidden money and uncovering any evidence that other family members had knowledge of the fraud. Ellen Parsons has taken a job at the New York District Attorney's office, but she finds herself being pulled further and further back into Patty's orbit. Tom, who had invested with Tobin, has lost 70% of his net worth, as have numerous others he helped invest. He struggles to keep his involvement from interfering with the case and secret from Patty.",https://images.justwatch.com/poster/301589798/s592/시즌-3,https://www.justwatch.com/images/backdrop/284301542/s1440/시즌-3,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fdamages%2F3ok6CqUO68zo&subId3=justappsvod'],['Disney Plus']
9,데미지,4.0,2011,86,8.1,30000,"['드라마', '스릴러', '범죄']",50,19.0,10.0,"The fourth season of the legal drama series Damages premiered on the Audience Network, an entertainment channel owned by DirecTV, on July 13, 2011 and concluded on September 14, 2011. The season featured 10 episodes, bringing the series total to 49.

The fourth season takes place two years after the Tobin case. Ellen has moved on with her life. Now an attorney at her old mentor's firm, she's content with her cases and colleagues. Deep down, however, she wants a bigger challenge. When she discovers her friend has been through a traumatic experience while working for High Star, a private security firm hired by the U.S. government to carry out special missions in Afghanistan, she suspects foul play and asks Patty for help. Patty knows that trying a case against High Star can make Ellen's career. Or ruin it. It was inspired by recent events and controversies surrounding Blackwater Security Consulting.",https://images.justwatch.com/poster/304992274/s592/시즌-4,https://www.justwatch.com/images/backdrop/284301542/s1440/시즌-4,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fdamages%2F3ok6CqUO68zo&subId3=justappsvod'],['Disney Plus']
