,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
17,투와이스 본,,2012,79,7.3,0,"['드라마', 'Made in Europe', '다큐멘터리', '전쟁', '로맨스']",127,,,"1984년, 논문 준비를 위해 사라예보로 여행을 떠난 젬마.  가이드 고히코의 소개로 다양한 사람들과 우정을 쌓던 그녀는 연하의 사진작가 디에고와 운명 같은 사랑에 빠진다. 디에고의 아이를 간절히 원했지만 뜻대로 되지 않았던 젬마는 다른 여자의 몸을 빌리기로 하고 운명의 날을 맞이 하지만  설상가상으로 내전이 일어난 사라예보를 도망치듯 떠난다.  두 번째 여행, 엄마로 다시 태어나다 2012년, 새로운 가정을 꾸리고 행복한 삶을 살고 있는 젬마.  오랜 친구인 고히코의 연락을 받고 디에고의 사진전을 보기 위해 아들 피에트로와 함께 사라예보를 다시 찾는다.  그리고 그곳에서 젬마는 그날의 충격적인 진실과 마주하게 된다.",https://images.justwatch.com/poster/93755068/s592/twice-born,https://www.justwatch.com/images/backdrop/253834479/s1440/twice-born,"['https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011554', 'http://www.netflix.com/title/70259261']","['Netflix', 'wavve']"
18,이쿠타 토마의 도전,,2022,72,7.0,0,['다큐멘터리'],87,,,"무대, 전통 그리고 영혼. 연기 인생의 첫 가부키 공연을 위해 연습에 몰두하는 이쿠타 토마. 오랜 친구이자 가부키 배우인 오노에 마츠야가 함께한다.",https://images.justwatch.com/poster/272440236/s592/sing-dance-act-kabuki-featuring-toma-ikuta,https://www.justwatch.com/images/backdrop/285094900/s1440/sing-dance-act-kabuki-featuring-toma-ikuta,['http://www.netflix.com/title/81485700'],['Netflix']
19,Ask the Doctor,1.0,2017,73,6.5,0,['다큐멘터리'],28,12.0,12.0,,https://images.justwatch.com/poster/300623723/s592/시즌-1,https://www.justwatch.com/images/backdrop/84197015/s1440/시즌-1,['http://www.netflix.com/title/81003997'],['Netflix']
20,Ask the Doctor,2.0,2018,73,6.5,0,['다큐멘터리'],27,12.0,12.0,,https://images.justwatch.com/poster/9607121/s592/시즌-2,https://www.justwatch.com/images/backdrop/84197015/s1440/시즌-2,[],[]
21,Ask the Doctor,3.0,2019,73,6.5,0,['다큐멘터리'],29,12.0,1.0,,https://images.justwatch.com/poster/9607121/s592/시즌-3,https://www.justwatch.com/images/backdrop/84197015/s1440/시즌-3,[],[]
22,퍼프: 산호초의 경이로움,,2021,81,7.1,0,"['다큐멘터리', '가족']",59,,,작지만 환상적인 생명체로 가득한 경이로운 세상. 아기 복어 한 마리가 산호초 속 세상을 탐험한다. 그레이트배리어리프 어딘가에 있을 나만의 집을 찾아.,https://images.justwatch.com/poster/256519236/s592/puff-wonders-of-the-reef,https://www.justwatch.com/images/backdrop/257527631/s1440/puff-wonders-of-the-reef,['http://www.netflix.com/title/81276049'],['Netflix']
23,Capitanes de America,1.0,2022,14,0.0,0,['다큐멘터리'],51,,11.0,,https://images.justwatch.com/poster/301736095/s592/시즌-1,https://www.justwatch.com/images/backdrop/301736099/s1440/시즌-1,['http://www.netflix.com/title/81580687'],['Netflix']
24,컨버전스: 위기 속의 용기,,2021,60,5.9,0,['다큐멘터리'],113,15.0,,"코로나19로 위기에 빠진 전 세계. 상황이 악화되는 것 같아도 우리 사회 곳곳에는 숨은 영웅들이 일하고 있다. 위기를 기회로 바꾸고 더 밝은 미래를 불러오기 위해, 희망을 전달하기 위해.",https://images.justwatch.com/poster/253834233/s592/convergence-courage-in-a-crisis,https://www.justwatch.com/images/backdrop/251205957/s1440/convergence-courage-in-a-crisis,['http://www.netflix.com/title/81270166'],['Netflix']
25,셰프의 테이블: 바비큐,1.0,2020,81,7.8,1000,['다큐멘터리'],44,12.0,4.0,,https://images.justwatch.com/poster/200778914/s592/시즌-1,https://www.justwatch.com/images/backdrop/200778916/s1440/시즌-1,['http://www.netflix.com/title/81292974'],['Netflix']
26,도망자 - 카를로스 곤의 이상한 이야기,,2022,72,6.5,1000,['다큐멘터리'],95,,,"비즈니스 거물로 떠오른 후, 국제적으로 악명을 떨치며 추락하기까지. 카를로스 곤의 기이한 이야기를 탐구하는 범죄 실화 다큐멘터리.",https://images.justwatch.com/poster/302462815/s592/fugitive-the-curious-case-of-carlos-ghosn,https://www.justwatch.com/images/backdrop/301301739/s1440/fugitive-the-curious-case-of-carlos-ghosn,['http://www.netflix.com/title/81227167'],['Netflix']
27,"영화, 보기의 미학",1.0,2021,74,6.8,1000,['다큐멘터리'],20,,6.0,,https://images.justwatch.com/poster/265930211/s592/시즌-1,https://www.justwatch.com/images/backdrop/255905517/s1440/시즌-1,['http://www.netflix.com/title/80990130'],['Netflix']
28,너는 나의 UFO,,2022,62,4.8,1000,"['드라마', '다큐멘터리']",109,,,투박한 모터사이클 레이서와 사랑에 빠진 음악가 지망생 데니즈. 비극적인 사건과 가족의 반대로 험난한 연애를 시작한다.,https://images.justwatch.com/poster/263307252/s592/neoneun-nayi-ufo,https://www.justwatch.com/images/backdrop/264754344/s1440/neoneun-nayi-ufo,['http://www.netflix.com/title/81346325'],['Netflix']
29,브레인차일드: 이런 것도 과학이야?,1.0,2018,83,8.1,0,"['다큐멘터리', '가족']",24,,13.0,"From germs and emotions to social media and more, it's the science of your world explained in a way that's refreshingly relatable.",https://images.justwatch.com/poster/99409893/s592/시즌-1,https://www.justwatch.com/images/backdrop/90417093/s1440/시즌-1,['http://www.netflix.com/title/80215086'],['Netflix']
30,냉면 랩소디,1.0,2021,66,7.5,0,['다큐멘터리'],49,,2.0,"Refreshing and flavorful, naengmyeon is Korea's coolest summertime staple. A journey through its history begins, from how it's cooked to how it's loved.",https://images.justwatch.com/poster/267490633/s592/시즌-1,https://www.justwatch.com/images/backdrop/250535241/s1440/시즌-1,['http://www.netflix.com/title/81473619'],['Netflix']
31,멈출 수 없어,1.0,2020,49,0.0,0,"['드라마', '다큐멘터리']",38,,10.0,,https://images.justwatch.com/poster/178241895/s592/시즌-1,https://www.justwatch.com/images/backdrop/178241896/s1440/시즌-1,['http://www.netflix.com/title/80213288'],['Netflix']
32,타코 연대기,1.0,2019,83,7.8,0,['다큐멘터리'],29,12.0,7.0,,https://images.justwatch.com/poster/139524655/s592/시즌-1,https://www.justwatch.com/images/backdrop/301979593/s1440/시즌-1,['http://www.netflix.com/title/81040704'],['Netflix']
33,타코 연대기,2.0,2020,83,7.8,0,['다큐멘터리'],30,12.0,7.0,"In this season, we embark in cross country trips both in Mexico and the USA, seeking to find out the origins and the culture around seven iconic tacos: Suadero, Cochinita, Cabrito, American Taco, Burrito, Birria and Fish Tacos.",https://images.justwatch.com/poster/301065187/s592/시즌-2,https://www.justwatch.com/images/backdrop/301979593/s1440/시즌-2,['http://www.netflix.com/title/81040704'],['Netflix']
34,타코 연대기,3.0,2019,83,7.8,0,['다큐멘터리'],28,12.0,8.0,"The taco leaves Mexico, but Mexico doesn't leave the taco. Across the US border, Mexican cooks keep the tradition alive and experiment with new flavors.",https://images.justwatch.com/poster/139402175/s592/시즌-3,https://www.justwatch.com/images/backdrop/301979593/s1440/시즌-3,['http://www.netflix.com/title/81040704'],['Netflix']
35,슈마허,,2021,80,7.4,23000,"['스포츠', '다큐멘터리']",112,,,"모터스포츠의 살아 있는 전설, 미하엘 슈마허. 포뮬러 원 챔피언 트로피를 7번 거머쥐며 스피드의 대명사가 된 남자. 최초 공개되는 인터뷰와 영상 기록으로 붉은 남작(The Red Baron) 미하엘 슈마허의 인생을 살펴본다. 미하엘 슈마허와 부인 코린나, 동생 랄프 슈마허, 그리고 아들 믹 슈마허와 딸 지나-마리아 등 슈마허 가문이 모두 출연하며, 미하엘 슈마허의 라이벌이었던 미카 하키넨, 데이먼 힐, 데이빗 쿨사드 등 포뮬러 원 드라이버들, 그의 전 보스 루카 디 몬테제몰로, FIA의 장 토드, 버니 에클레스톤을 포함한 포뮬러 원 최고 명사들과의 인터뷰도 포함된다.",https://images.justwatch.com/poster/251752530/s592/schumacher,https://www.justwatch.com/images/backdrop/273072285/s1440/schumacher,['http://www.netflix.com/title/81399204'],['Netflix']
36,어멘드: 미국을 위한 투쟁,1.0,2021,81,7.8,1000,"['전쟁', '역사', '다큐멘터리']",58,19.0,6.0,"When the United States of America was founded, the ideals of freedom and equality did not apply to all people. These are the stories of the brave Americans who fought to right the nation’s wrongs and enshrine the values we hold most dear into the Constitution — with liberty and justice for all.",https://images.justwatch.com/poster/300787595/s592/시즌-1,https://www.justwatch.com/images/backdrop/242302417/s1440/시즌-1,['http://www.netflix.com/title/80219054'],['Netflix']
37,The Most Dangerous Man in Europe,,2020,73,6.8,0,"['역사', '다큐멘터리', '전쟁']",68,,,"Waffen-SS officer Otto Skorzeny (1908-75) became famous for his participation in daring military actions during World War II. In 1947 he was judged and imprisoned, but he escaped less than a year later and found a safe haven in Spain, ruled with an iron hand by General Francisco Franco. What did he do during the many years he spent there?",https://images.justwatch.com/poster/173414020/s592/the-most-dangerous-man-in-europe,https://www.justwatch.com/images/backdrop/250293745/s1440/the-most-dangerous-man-in-europe,['http://www.netflix.com/title/81493626'],['Netflix']
38,쿠바 리브레 스토리,1.0,2015,73,7.6,1000,"['다큐멘터리', '역사', 'Made in Europe']",45,15.0,8.0,"이상과 탐욕, 혁명과 반혁명으로 얼룩진 쿠바, 그 격동의 역사를 되짚어본다. 식민 지배, 독립 투쟁과 냉전 체제의 정치적 격변을 다각도로 조명한 다큐멘터리.",https://images.justwatch.com/poster/80012014/s592/시즌-1,https://www.justwatch.com/images/backdrop/278590236/s1440/시즌-1,['http://www.netflix.com/title/80109535'],['Netflix']
39,쿠바 리브레 스토리,2.0,2016,73,7.6,1000,"['다큐멘터리', '역사', 'Made in Europe']",45,15.0,4.0,,https://images.justwatch.com/poster/80012014/s592/시즌-2,https://www.justwatch.com/images/backdrop/80012011/s1440/시즌-2,[],[]
40,바브라: 노래와 추억과 마법과!,,2017,78,7.5,0,"['음악', '다큐멘터리']",110,,,"살아있는 팝의 역사 바브라 스트라이샌드가 라이브로 선사하는 추억과 마법의 시간. 60년의 세월을 관조하는 수많은 히트곡, 숨은 사연들마저 잔잔한 울림으로 남는다.",https://images.justwatch.com/poster/32407385/s592/barbra-the-music-the-memries-the-magic,https://www.justwatch.com/images/backdrop/33225772/s1440/barbra-the-music-the-memries-the-magic,['http://www.netflix.com/title/80203522'],['Netflix']
41,랜드,,2021,74,6.6,12000,"['드라마', '다큐멘터리']",89,,,불의의 사고로 가족을 잃고 정상적인 일상 생활이 어려워진 ‘이디’(로빈 라이트)가 광활하고 거친 산속에서 다시 홀로서기 위한 여정을 시작하는 이야기,https://images.justwatch.com/poster/242163311/s592/raendeu,https://www.justwatch.com/images/backdrop/242699685/s1440/raendeu,['https://www.wavve.com/player/movie?movieid=MV_CG01_NU0000011706'],['wavve']
42,셰프의 테이블: 프랑스,1.0,2016,88,8.2,1000,['다큐멘터리'],46,12.0,4.0,,https://images.justwatch.com/poster/249798577/s592/시즌-1,https://www.justwatch.com/images/backdrop/133871005/s1440/시즌-1,['http://www.netflix.com/title/80128096'],['Netflix']
43,작은 존재들,1.0,2020,66,5.1,1000,"['다큐멘터리', '드라마', '가족']",25,12.0,8.0,,https://images.justwatch.com/poster/196429646/s592/시즌-1,https://www.justwatch.com/images/backdrop/239555074/s1440/시즌-1,['http://www.netflix.com/title/81004151'],['Netflix']
44,라우던 웨인라이트 3세 - C의 노래,,2018,71,7.2,0,"['음악', '다큐멘터리']",91,,,포크 가수 라우던 웨인라이트 3세가 그의 가족 이야기를 들려주며 노래를 이어가는 공연의 영상,https://images.justwatch.com/poster/92109249/s592/loudon-wainwright-iii-surviving-twin,https://www.justwatch.com/images/backdrop/187628444/s1440/loudon-wainwright-iii-surviving-twin,['http://www.netflix.com/title/80244848'],['Netflix']
45,브로큰,1.0,2019,42,0.0,0,['다큐멘터리'],60,,4.0,사람들의 소비 심리를 악용한 수많은 사례. 흔한 일이라고 방심하지 마라. 아주 비싼 값을 치르게 될 수도 있다. 인기 제품들의 이면을 추적한 탐사 다큐멘터리 시리즈.,https://images.justwatch.com/poster/159603542/s592/시즌-1,https://www.justwatch.com/images/backdrop/159165715/s1440/시즌-1,['http://www.netflix.com/title/81002391'],['Netflix']
46,"마일즈 데이비스, 쿨 재즈의 탄생",,2019,79,7.4,1000,"['음악', '다큐멘터리']",116,,,"마일즈 데이비스를 수식하는 단어는 무궁무진하다. 트럼펫 연주자, 밴드 리더, 혁신가, 고상한, 허영심 많은, 지식인, 훌륭한, 변덕스러운, 천재, ‘멋짐‘의 화신, 심장을 아프게 만들 정도로 아름다운 소리를 낼 줄 아는 음악인. 지금까지 공개된 적 없는 영상과 편집됐던 녹음 파일, 보기 드문 사진을 담은 이 영화는 독보적인 재능을 가진 한 남자의 트럼펫 뒤의 삶을 그린다.​",https://images.justwatch.com/poster/105821369/s592/mailjeu-deibiseu-kul-jaejeuyi-tansaeng,https://www.justwatch.com/images/backdrop/145373930/s1440/mailjeu-deibiseu-kul-jaejeuyi-tansaeng,['http://www.netflix.com/title/80227122'],['Netflix']
47,"아리아나 그란데: 익스큐즈 미, 아이 러브 유",,2020,79,6.3,2000,"['다큐멘터리', '음악']",97,15.0,,"작은 체구로 큰 무대와 넓은 세상을 뒤집어 놓는다. 스위트너 월드 투어의 런던 무대에 오르는 아리아나 그란데. 무대 위와 뒤, 그리고 여행길에서의 그녀 모습을 담았다.",https://images.justwatch.com/poster/239519929/s592/ariana-geurande-igseukyujeu-mi-ai-reobeu-yu,https://www.justwatch.com/images/backdrop/239784366/s1440/ariana-geurande-igseukyujeu-mi-ai-reobeu-yu,['http://www.netflix.com/title/81238721'],['Netflix']
48,디스 이즈 팝,1.0,2021,71,6.9,1000,"['다큐멘터리', '음악']",44,,8.0,,https://images.justwatch.com/poster/247184123/s592/시즌-1,https://www.justwatch.com/images/backdrop/247509039/s1440/시즌-1,['http://www.netflix.com/title/81050786'],['Netflix']
49,"돈, 돈, 돈을 아십니까?",,2022,39,0.0,0,['다큐멘터리'],93,,,지출은 줄이고 저축은 늘리려면? 자산관리 전문가들이 쉽고 간단한 팁을 전수한다. 내 돈의 주도권을 쥐고 원하는 목표를 이루고 싶은 이들을 위한 다큐멘터리.,https://images.justwatch.com/poster/301283418/s592/get-smart-with-money,https://www.justwatch.com/images/backdrop/300636243/s1440/get-smart-with-money,['http://www.netflix.com/title/81312877'],['Netflix']
50,개와 함께,1.0,2018,85,8.0,1000,"['다큐멘터리', '역사', 'Reality TV']",51,12.0,6.0,,https://images.justwatch.com/poster/90119683/s592/시즌-1,https://www.justwatch.com/images/backdrop/90119685/s1440/시즌-1,['http://www.netflix.com/title/80191036'],['Netflix']
51,개와 함께,2.0,2021,85,8.0,1000,"['다큐멘터리', '역사', 'Reality TV']",49,12.0,4.0,,https://images.justwatch.com/poster/249306995/s592/시즌-2,https://www.justwatch.com/images/backdrop/90119685/s1440/시즌-2,['http://www.netflix.com/title/80191036'],['Netflix']
52,더 트랩트 13: 태국 동굴 조난 사건,,2022,80,7.5,0,['다큐멘터리'],102,,,2018년 탐루앙 동굴에 고립된 태국의 유소년 축구팀 선수들. 이들의 기적적인 생환 스토리를 담은 강렬한 다큐멘터리. 구조된 소년들의 입을 통해 당시의 경험과 뒷이야기들을 들어본다.,https://images.justwatch.com/poster/301129783/s592/the-trapped-13-how-we-survived-the-thai-cave,https://www.justwatch.com/images/backdrop/300721206/s1440/the-trapped-13-how-we-survived-the-thai-cave,['http://www.netflix.com/title/81306195'],['Netflix']
53,산호초를 따라서,,2017,85,8.0,5000,['다큐멘터리'],93,,,"죽어가는 산호초를 기록하는 사람들. 전 세계의 다이버와 과학자, 포토그래퍼들이 모여 거대한 수중 캠페인을 만들어간다. 생명의 바다를 지키기 위해.",https://images.justwatch.com/poster/244512173/s592/chasing-coral,https://www.justwatch.com/images/backdrop/9355215/s1440/chasing-coral,['http://www.netflix.com/title/80168188'],['Netflix']
54,어글리 딜리셔스,1.0,2018,81,7.8,3000,['다큐멘터리'],51,15.0,8.0,문화가 만나고 융합된 세계 곳곳의 미식 현장. 화려한 수상 경력의 셰프 데이비드 장이 직접 찾아가 음식을 논한다. 음식에 숨은 역사와 편견마저 날카롭게 짚어낸 시리즈.,https://images.justwatch.com/poster/46237349/s592/시즌-1,https://www.justwatch.com/images/backdrop/179016886/s1440/시즌-1,['http://www.netflix.com/title/80170368'],['Netflix']
55,어글리 딜리셔스,2.0,2020,81,7.8,3000,['다큐멘터리'],51,15.0,4.0,"마음을 울리는 음식을 찾아, 데이비드 장이 떠난다. 뭄바이와 시드니, 이스탄불, 그리고 수많은 도시들. 하지만 그의 가장 위대한 모험은 따로 있으니, 이제 아빠가 된다!",https://images.justwatch.com/poster/179016882/s592/시즌-2,https://www.justwatch.com/images/backdrop/179016886/s1440/시즌-2,['http://www.netflix.com/title/80170368'],['Netflix']
56,삼겹살 랩소디,1.0,2020,85,7.7,0,['다큐멘터리'],48,,5.0,,https://images.justwatch.com/poster/240609390/s592/시즌-1,https://www.justwatch.com/images/backdrop/240642695/s1440/시즌-1,['http://www.netflix.com/title/81347666'],['Netflix']
57,나바호 바스켓볼 다이어리,1.0,2019,81,7.3,0,"['다큐멘터리', '스포츠']",35,12.0,6.0,,https://images.justwatch.com/poster/140928398/s592/시즌-1,https://www.justwatch.com/images/backdrop/300770258/s1440/시즌-1,['http://www.netflix.com/title/80245353'],['Netflix']
58,아이보리 게임: 상아 전쟁,,2016,84,7.9,3000,"['다큐멘터리', 'Made in Europe']",112,15.0,,"다큐멘터리 영화 제작진이 국제 상아 밀수업체 네트워크에 침투하여 부패한 밀렵꾼들과 그들의 행위를 폭로하고, 멸종 위기에 처한 아프리카 코끼리의 안타까운 상황을 조명한다.",https://images.justwatch.com/poster/10087773/s592/the-ivory-game,https://www.justwatch.com/images/backdrop/207746806/s1440/the-ivory-game,['http://www.netflix.com/title/80117533'],['Netflix']
59,야생의 새끼들,1.0,2022,81,7.7,0,['다큐멘터리'],35,,8.0,,https://images.justwatch.com/poster/273748235/s592/시즌-1,https://www.justwatch.com/images/backdrop/301917056/s1440/시즌-1,['http://www.netflix.com/title/81170676'],['Netflix']
60,츠네타 다이키 혼돈 도쿄,,2021,74,7.7,0,"['다큐멘터리', '음악']",89,,,"이 다큐멘터리는  다이키 츠네타가 그들의 장르 믹싱 트랙인 ""2992""에서 그의 음악 구룹 밀레니엄 퍼레이드와 함께 작업하는 모습을 따라간다.",https://images.justwatch.com/poster/258464481/s592/daiki-tsuneta-tokyo-chaotic,https://www.justwatch.com/images/backdrop/258430589/s1440/daiki-tsuneta-tokyo-chaotic,['http://www.netflix.com/title/81460821'],['Netflix']
61,브레이브 블루 월드: 물의 위기를 해결하라,,2020,71,6.7,0,['다큐멘터리'],50,,,"우리의 일상에 깊이 자리 잡은 물. 계속 이렇게 사용해도 괜찮은 걸까? 지속 가능한 수자원 관리를 위해 전 세계 전문가가 나섰다. 물의 재사용에서 새로운 에너지 생산까지, 이제 지구에는 물에 대한 혁신이 필요하다.",https://images.justwatch.com/poster/216928930/s592/brave-blue-world-racing-to-solve-our-water-crisis,https://www.justwatch.com/images/backdrop/215550899/s1440/brave-blue-world-racing-to-solve-our-water-crisis,['http://www.netflix.com/title/81326710'],['Netflix']
62,영국의 성 속에 숨겨진 비밀,1.0,2015,78,7.7,1000,"['다큐멘터리', '역사', 'Made in Europe']",44,12.0,6.0,,https://images.justwatch.com/poster/219559916/s592/시즌-1,https://www.justwatch.com/images/backdrop/300672950/s1440/시즌-1,['http://www.netflix.com/title/80095866'],['Netflix']
63,영국의 성 속에 숨겨진 비밀,2.0,2016,78,7.7,1000,"['다큐멘터리', '역사', 'Made in Europe']",44,12.0,6.0,,https://images.justwatch.com/poster/219559916/s592/시즌-2,https://www.justwatch.com/images/backdrop/300672950/s1440/시즌-2,['http://www.netflix.com/title/80095866'],['Netflix']
64,지구의 밤,1.0,2020,43,0.0,0,['다큐멘터리'],49,,6.0,,https://images.justwatch.com/poster/167586057/s592/시즌-1,https://www.justwatch.com/images/backdrop/165032285/s1440/시즌-1,['http://www.netflix.com/title/80218938'],['Netflix']
65,에릭 클랩튼: 기타의 신,,2018,80,7.4,2000,"['음악', '다큐멘터리']",135,,,"로큰롤 명예의 전당 최초 3번 연속 입성. 그래미 어워드 총 18번 수상. 신이라 불리던 세계적인 기타리스트이자 싱어송라이터, 에릭 클랩튼. 비극적인 가족사, 세기의 사랑, 알코올 중독 그리고 갑작스런 아들의 죽음… 인생에서 가장 소란스럽던 순간. 음악으로 자신을 구원한 불멸의 뮤지션의  인생 블루스가 지금 시작된다!",https://images.justwatch.com/poster/164449521/s592/erig-keulraebteun-gitayi-sin,https://www.justwatch.com/images/backdrop/38707121/s1440/erig-keulraebteun-gitayi-sin,['http://www.netflix.com/title/80214049'],['Netflix']
