,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
0,Treason,1.0,2022,73,6.3,17000,"['액션', '드라마', '스릴러']",42,,5.0,,https://images.justwatch.com/poster/301794701/s592/시즌-1,https://www.justwatch.com/images/backdrop/302323871/s1440/시즌-1,['http://www.netflix.com/title/81417796'],['Netflix']
1,코브라 카이,1.0,2018,93,8.5,192000,"['드라마', '코미디', '액션', '스포츠']",29,15.0,10.0,"운명의 그 날을 기억하는가. 두 남자의 인생을 바꾼 토너먼트. 그리고 수십 년이 흐른 지금, 그들이 또다시 승부를 겨룬다. 영화 《베스트 키드》 시리즈, 그 후의 이야기.",https://images.justwatch.com/poster/51085407/s592/시즌-1,https://www.justwatch.com/images/backdrop/300730874/s1440/시즌-1,['http://www.netflix.com/title/81002370'],['Netflix']
2,코브라 카이,2.0,2019,93,8.5,192000,"['코미디', '액션', '드라마', '스포츠']",30,15.0,10.0,새 삶을 살기로 마음먹는 조니. 미래로 나아가려면 과거의 그림자를 극복하는 것이 우선이다. 다니엘은 새로운 도장의 문을 연다. 코브라 카이와의 한판 대결을 위해서!,https://images.justwatch.com/poster/124829961/s592/시즌-2,https://www.justwatch.com/images/backdrop/300730874/s1440/시즌-2,['http://www.netflix.com/title/81002370'],['Netflix']
3,코브라 카이,3.0,2021,93,8.5,192000,"['액션', '드라마', '코미디', '스포츠']",34,15.0,10.0,새로운 사부가 코브라 카이를 접수한다. 이제 세 패로 나뉘어 싸우는 그들. 갈등은 깊어지고 상처는 곪아간다. 원한이란 끈질기게도 살아남는 것. 코브라 카이가 그렇듯이.,https://images.justwatch.com/poster/240229895/s592/시즌-3,https://www.justwatch.com/images/backdrop/300730874/s1440/시즌-3,['http://www.netflix.com/title/81002370'],['Netflix']
4,코브라 카이,4.0,2021,93,8.5,192000,"['코미디', '액션', '드라마', '스포츠']",34,15.0,10.0,"Faced with a common enemy, Daniel and Johnny decide to start working together while Kreese looks to the past for a new ally of his own.",https://images.justwatch.com/poster/256746425/s592/시즌-4,https://www.justwatch.com/images/backdrop/300730874/s1440/시즌-4,['http://www.netflix.com/title/81002370'],['Netflix']
5,코브라 카이,5.0,2022,93,8.5,192000,"['드라마', '코미디', '액션', '스포츠']",37,15.0,10.0,"As Terry leads Cobra Kai into a new regime, Daniel, Johnny and an old ally join forces in a battle that goes way beyond the mat.",https://images.justwatch.com/poster/300558104/s592/시즌-5,https://www.justwatch.com/images/backdrop/300730874/s1440/시즌-5,['http://www.netflix.com/title/81002370'],['Netflix']
6,코브라 카이,6.0,2023,0,8.5,192000,"['코미디', '액션', '드라마', '스포츠']",0,,,,https://images.justwatch.com/poster/258529015/s592/시즌-6,https://www.justwatch.com/images/backdrop/300730874/s1440/시즌-6,[],[]
7,틴 울프,1.0,2011,91,7.7,154000,"['SF', '드라마', '판타지', '로맨스', '스릴러', '액션', '코미디']",42,15.0,12.0,"Scott McCall is bitten by The Alpha and turns into a werewolf. He then must learn how to balance being a werewolf with his normal life, including his love interest, Allison. Finding out who the Alpha is and killing him was a huge point in the plot of Season 1.",https://images.justwatch.com/poster/38275120/s592/시즌-1,https://www.justwatch.com/images/backdrop/177971753/s1440/시즌-1,['http://www.netflix.com/title/70219484'],['Netflix']
8,틴 울프,2.0,2012,91,7.7,154000,"['SF', '드라마', '판타지', '로맨스', '스릴러', '액션', '코미디']",42,15.0,12.0,"After an action-packed end to its premiere season, Teen Wolf jumps full force into season two with even more suspenseful drama. Scott McCall, an ordinary teenager with a wild secret, continues to find himself caught in a supernatural war between hunters and werewolves. While navigating the complicated roadways of high school, Scott must keep his forbidden romance with Alison a secret and protect himself from new Alpha wolf Derek. Scott will have to trust his instincts above all else if he hopes to end war in Beacon Hills and keep his friends and family safe.",https://images.justwatch.com/poster/38275112/s592/시즌-2,https://www.justwatch.com/images/backdrop/177971753/s1440/시즌-2,['http://www.netflix.com/title/70219484'],['Netflix']
9,틴 울프,3.0,2013,91,7.7,154000,"['드라마', 'SF', '로맨스', '스릴러', '액션', '판타지', '코미디']",42,15.0,20.0,"Four months after the events that nearly ended Jackson's life and resurrected Peter Hale's, teen wolf Scott McCall and his friends begin their junior year of high school unaware that the new threat has arrived in Beacon Hills: a pack of Alpha werewolves intent on bringing Derek into their fold, while destroying his young pack.",https://images.justwatch.com/poster/8590765/s592/시즌-3,https://www.justwatch.com/images/backdrop/177971753/s1440/시즌-3,['http://www.netflix.com/title/70219484'],['Netflix']
