,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
10,Mike Epps: Only One Mike,,2019,62,4.7,0,['코미디'],63,,,"A 2019 stand-up comedy special by comedian Mike Epps, where he tackles sexual misconduct, special education, aging body parts and more.",https://images.justwatch.com/poster/138768880/s592/mike-epps-only-one-mike,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",['http://www.netflix.com/title/80996192'],['Netflix']
11,마스터 오브 디스가이즈,,2002,43,3.3,26000,"['코미디', '가족', '판타지']",80,,,"디스가이지 가문의 마지막 주자인 피스타치오 디스가이지. 그는 남을 흉내내고 싶은 욕망을 참느라 늘 고생이다.그러던 어느날, 부모님이 납치되는 사건이 일어난다. 그러자 얼굴 한번 본 적 없던 피스타치오의 할아버지가 나타나 디스가이지 가문은 대대로 변장의 고수들이었다며, 피스타치오의 아버지인 파브리찌오의 은신처를 보여준다. 이제 본격적으로 변장훈련을 받는 피스타치오. 평소 알고 지내던 동네 꼬마의 엄마 제니퍼를 조수로 두면서 납치범 수사에 들어간다. 납치범은 파브리찌오의 변장술 때문에 감옥에서 20년을 살다 나온 세계 최고의 블랙 마켓 소유자인 데블린 보우맨. 제니퍼의 총명함으로 납치범의 실체를 알아가지만, 아직 진정한 변장의 고수가 되지 못한 피스타치오는 사고만 친다. 피스타치오, 부모님을 찾을 수 있을까?",https://images.justwatch.com/poster/240562875/s592/the-master-of-disguise,https://www.justwatch.com/images/backdrop/264215809/s1440/the-master-of-disguise,['http://www.netflix.com/title/60022049'],['Netflix']
12,데스페라도스,,2020,63,5.2,10000,"['코미디', '로맨스']",105,,,그거 알아? 술이 원수다. 그렇지 않고서야 그에게 그런 망측한 메일을 보낼 리가 있나.이 사태를 수습하기 위해 친구들과 멕시코로 날아가는 웨스. 반드시 지우고 만다!,https://images.justwatch.com/poster/191965747/s592/deseuperadoseu,https://www.justwatch.com/images/backdrop/270809909/s1440/deseuperadoseu,['http://www.netflix.com/title/80238203'],['Netflix']
13,스팟리스,1.0,2015,78,7.7,3000,"['드라마', '코미디', '범죄', 'Made in Europe']",58,,13.0,,https://images.justwatch.com/poster/206353930/s592/시즌-1,https://www.justwatch.com/images/backdrop/241307289/s1440/시즌-1,['http://www.netflix.com/title/80080727'],['Netflix']
14,이별 조작단,,2018,62,5.9,6000,['코미디'],82,,,"열정이 식었다. 이별은 두렵다. 사랑을 끝내고 싶은 고객을 위해 이별을 대행하는 진과 멜. 하지만 멜이 점점 죄책감을 느끼면서, 둘의 우정이 끝장날 위기에 처한다.",https://images.justwatch.com/poster/94930528/s592/ibyeol-jojagdan,https://www.justwatch.com/images/backdrop/50368486/s1440/ibyeol-jojagdan,['http://www.netflix.com/title/80992672'],['Netflix']
15,애덤 코노버: 정부가 왜 이래,1.0,2022,62,6.6,1000,"['코미디', '다큐멘터리']",30,15.0,6.0,,https://images.justwatch.com/poster/304474984/s592/시즌-1,https://www.justwatch.com/images/backdrop/276882740/s1440/시즌-1,['http://www.netflix.com/title/81037116'],['Netflix']
16,슬리핑 위드 아더 피플,,2015,70,6.5,45000,"['코미디', '드라마', '로맨스']",92,,,"첫 경험 상대가 12년 만에 눈 앞에 나타났다?!  친구들이 모두 말리는 나쁜 남자에게 푹 빠져  정상적인 연애가 불가능한 여자 '레이니'  수 많은 여자들과 캐주얼 한 관계만 즐기고픈  뉴욕 최고의 작업남 '제이크'  우연히 다시 만난 강렬한 첫 경험 이후 지독히 꼬여버린  문제적 섹스라이프에 대해 털어놓던 이들은  직설적인 조언을 아끼지 않으며 서로의 연애문제 해결에 나서는데...  '조건부' 절친이 된 서로에게 완벽한 두 남녀,  이번엔 다른 건 모두 함께해도 그것(?)만은 하지 말자!",https://images.justwatch.com/poster/56953521/s592/sleeping-with-other-people,https://www.justwatch.com/images/backdrop/157362657/s1440/sleeping-with-other-people,"['https://www.wavve.com/player/movie?movieid=MV_C901_SG0000077931', 'http://www.netflix.com/title/80039069']","['Netflix', 'wavve']"
17,알타 마르: 선상의 살인자,1.0,2019,76,6.8,7000,"['범죄', '드라마', '코미디']",42,,8.0,"1940년대, 브라질을 향해 먼바다로 나간 호화 여객선. 그 배 위에서 살인 사건이 일어난다. 연이은 죽음, 비밀의 그림자. 배에 오른 자매를 기다리는 진실은 무엇일까.",https://images.justwatch.com/poster/241745500/s592/시즌-1,https://www.justwatch.com/images/backdrop/123780366/s1440/시즌-1,['http://www.netflix.com/title/80233258'],['Netflix']
18,알타 마르: 선상의 살인자,2.0,2019,76,6.8,7000,"['범죄', '드라마', '코미디']",43,,13.0,충격과 미스터리를 안고 브라질로 항해를 계속하는 여객선. 이번엔 조난자들이 승선한다. 그런데 그중 한 여인이 선상에서 벌어진 일을 꿰고 있다. 그녀는 이것도 알았을까? 자매가 받은 충격보다 더 끔찍하고 위험한 일이 시작되고 있음을.,https://images.justwatch.com/poster/158657634/s592/시즌-2,https://www.justwatch.com/images/backdrop/123780366/s1440/시즌-2,['http://www.netflix.com/title/80233258'],['Netflix']
19,알타 마르: 선상의 살인자,3.0,2020,76,6.8,7000,"['범죄', '드라마', '코미디']",42,,6.0,"소설을 출간하고 멕시코로 항해를 떠나는 에바, 모든 게 순풍을 탄 것 같던 그때 충격적 첩보를 접한다. 승선자 중에 위험한 바이러스를 소지한 사람이 있다! 수천 명을 죽일 수 있는 치명적 바이러스가 퍼지기 전에 반드시 찾아내야 한다.",https://images.justwatch.com/poster/241745521/s592/시즌-3,https://www.justwatch.com/images/backdrop/123780366/s1440/시즌-3,['http://www.netflix.com/title/80233258'],['Netflix']
20,진심이 닿다,1.0,2019,87,7.6,3000,"['코미디', '드라마', '로맨스']",63,15.0,20.0,,https://images.justwatch.com/poster/167467749/s592/시즌-1,https://www.justwatch.com/images/backdrop/106150661/s1440/시즌-1,['http://www.netflix.com/title/81205775'],['Netflix']
21,미미일소흔경성,,2016,73,6.4,1000,"['드라마', '코미디', '로맨스']",103,,,"학교 킹카이자 게임고수인 초내는 패미미에게 첫눈에 반하게 된다, 아름다운 모습뿐만 아니라 키보드 위를 날아다니는 섬섬옥수와 차분하고 침착한 그녀의 분위기에도. 그처럼 게임고수인 패미미는 컴퓨터 앞에서 질서정연하게 전투를 지휘하고, 완벽하고 휘항찬란한 전술들을 펼치면서도 자신의 곁에 이미 찾아와 있는 사랑은 알아채지 못한다. 이후 농구, 수영등 만능 우등생이자 게임회사 대표이기도 한 초내는 인터넷에서도, 또 현실에서도 그녀의 마음을 사로잡기 시작한다.",https://images.justwatch.com/poster/302125058/s592/mimiilsoheungyeongseong,https://www.justwatch.com/images/backdrop/304894540/s1440/mimiilsoheungyeongseong,['http://www.netflix.com/title/80141156'],['Netflix']
22,Adam Devine: Best Time of Our Lives,,2019,67,5.9,0,['코미디'],58,,,"Frenetic comic Adam Devine talks teen awkwardness, celebrity encounters, his ""Pitch Perfect"" audition and more in a special from his hometown of Omaha.",https://images.justwatch.com/poster/138768878/s592/adam-devine-best-time-of-our-lives,https://www.justwatch.com/images/backdrop/138286905/s1440/adam-devine-best-time-of-our-lives,['http://www.netflix.com/title/80993404'],['Netflix']
23,브라이언 리건: 온 더 록스,,2021,73,6.9,0,['코미디'],58,,,"건포도도 싫고 비행기 백팩족도, 은혜를 모르는 동물도 죄다 맘에 안 들어! 다들 겪어는 봤어도 따로 생각해본 적은 없을 일상 속 이슈를 브라이언이 지금 시시콜콜 파헤친다.",https://images.justwatch.com/poster/242374043/s592/brian-regan-on-the-rocks,https://www.justwatch.com/images/backdrop/242374044/s1440/brian-regan-on-the-rocks,['http://www.netflix.com/title/81175613'],['Netflix']
24,18 Again,1.0,2020,48,8.2,2000,"['판타지', '로맨스', '코미디', '드라마']",68,15.0,1.0,,https://images.justwatch.com/poster/226952633/s592/시즌-1,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",['http://www.netflix.com/title/81350913'],['Netflix']
25,마이 미씽 발렌타인,,2020,77,7.2,1000,"['로맨스', '판타지', '드라마', '스릴러', '코미디']",119,,,"모든 것이 1초 빠른 여자, 샤오치. 기다리고 기다리던 데이트가 있는 발렌타인데이! 그러나, 자고 일어났더니 발렌타인데이가 사라졌다?! 모든 것이 1초 느린 남자, 타이. 짝사랑하는 그녀가 다른 사람과 데이트하는 발렌타인데이! 그러나, 고백도 못 하고 차이려던 찰나 시간이 멈췄다?!",https://images.justwatch.com/poster/240057427/s592/mai-missing-balrentain,https://www.justwatch.com/images/backdrop/249120692/s1440/mai-missing-balrentain,"['http://www.netflix.com/title/81408240', 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011777']","['Netflix', 'wavve']"
26,더 윈저스,1.0,2016,75,7.1,3000,['코미디'],27,19.0,7.0,,https://images.justwatch.com/poster/246256717/s592/시즌-1,https://www.justwatch.com/images/backdrop/10113858/s1440/시즌-1,['http://www.netflix.com/title/80216651'],['Netflix']
27,더 윈저스,2.0,2017,75,7.1,3000,['코미디'],28,19.0,7.0,,https://images.justwatch.com/poster/246254872/s592/시즌-2,https://www.justwatch.com/images/backdrop/10113858/s1440/시즌-2,['http://www.netflix.com/title/80216651'],['Netflix']
28,더 윈저스,3.0,2020,75,7.1,3000,['코미디'],24,19.0,6.0,,https://images.justwatch.com/poster/171498825/s592/시즌-3,https://www.justwatch.com/images/backdrop/10113858/s1440/시즌-3,['http://www.netflix.com/title/80216651'],['Netflix']
29,성균관 스캔들,1.0,2010,85,7.8,1000,"['코미디', '드라마', '로맨스', '역사']",66,15.0,20.0,"In the Joseon dynasty, a female breadwinner takes a job as a substitute test-taker, but soon finds herself attending a men's university in disguise.",https://images.justwatch.com/poster/89987055/s592/시즌-1,https://www.justwatch.com/images/backdrop/279855470/s1440/시즌-1,"['https://watcha.com/contents/tE37z2E', 'http://www.netflix.com/title/80154882']","['Netflix', 'Watcha']"
30,소공녀,,2018,81,7.4,1000,"['드라마', '로맨스', '코미디']",106,15.0,,"하루 한 잔의 위스키와 한 모금의 담배 그리고 사랑하는 남자친구만 있다면 더 바라는 것이 없는 3년 차 프로 가사도우미 미소. 새해가 되자 집세도 오르고 담배와 위스키 가격마저 올랐지만 일당은 여전히 그대로다. 좋아하는 것들이 비싸지는 세상에서 포기한 건 단 하나, 바로 ‘집’. 집만 없을 뿐 일도 사랑도 자신만의 방식대로 살아가는 사랑스러운 현대판 소공녀 미소의 도시 하루살이가 시작된다!",https://images.justwatch.com/poster/305179234/s592/sogongnyeo,https://www.justwatch.com/images/backdrop/120440240/s1440/sogongnyeo,"['http://www.netflix.com/title/81095657', 'https://watcha.com/contents/m5m1KM7']","['Netflix', 'Watcha']"
31,국민의 일꾼,1.0,2015,80,7.3,3000,['코미디'],26,15.0,20.0,,https://images.justwatch.com/poster/267457918/s592/시즌-1,https://www.justwatch.com/images/backdrop/272695130/s1440/시즌-1,['http://www.netflix.com/title/80119382'],['Netflix']
32,국민의 일꾼,2.0,2017,80,7.3,3000,['코미디'],29,15.0,20.0,,https://images.justwatch.com/poster/267457918/s592/시즌-2,https://www.justwatch.com/images/backdrop/272695130/s1440/시즌-2,['http://www.netflix.com/title/80119382'],['Netflix']
33,국민의 일꾼,3.0,2019,80,7.3,3000,['코미디'],55,15.0,3.0,,https://images.justwatch.com/poster/267457918/s592/시즌-3,https://www.justwatch.com/images/backdrop/272695130/s1440/시즌-3,['http://www.netflix.com/title/80119382'],['Netflix']
34,위트와 슬라이,,1999,39,2.5,26000,"['SF', '코미디', '범죄', '가족']",97,,,"엘레나 킨더 박사(캐슬린 터너)는 유아용품을 생산하는 베이비코의 사장이다. 하지만 이곳은 그녀가 파트너 힙과 함께 운영하는 비밀 연구기관이기도 한데, 그들은 유아 때부터 천재들을 발견하여 이들을 격리하고 이들의 언어를 해독함으로써 뛰어난 아기들의 지능을 통제해 자신들의 목적에 이용하려 한다. 하지만 실험 대상이었던 천재 아기 슬라이가 회사의 철통 같은 감시망을 뚫고 탈출하는 사건이 발생한다.",https://images.justwatch.com/poster/266226410/s592/baby-geniuses,https://www.justwatch.com/images/backdrop/265130269/s1440/baby-geniuses,['http://www.netflix.com/title/5670337'],['Netflix']
35,남자친구,1.0,2018,85,7.6,1000,"['드라마', '코미디', '로맨스']",68,15.0,16.0,,https://images.justwatch.com/poster/91964423/s592/시즌-1,https://www.justwatch.com/images/backdrop/261642453/s1440/시즌-1,['http://www.netflix.com/title/81482494'],['Netflix']
36,100만 엔의 여인들,1.0,2017,78,7.5,2000,"['스릴러', '범죄', '드라마', '코미디', '로맨스']",30,19.0,12.0,,https://images.justwatch.com/poster/242597233/s592/시즌-1,https://www.justwatch.com/images/backdrop/55641679/s1440/시즌-1,['http://www.netflix.com/title/80170687'],['Netflix']
37,Pete Davidson Presents: The Best Friends,,2022,57,4.8,0,"['코미디', '다큐멘터리']",58,,,"Pete Davidson jokes about rumors, free plane rides and his very weird year as he invites his friends onstage for a night of stand-up comedy and music.",https://images.justwatch.com/poster/283583619/s592/pete-davidson-presents-the-best-friends,https://www.justwatch.com/images/backdrop/283583620/s1440/pete-davidson-presents-the-best-friends,['http://www.netflix.com/title/81229595'],['Netflix']
38,라켓소년단,1.0,2021,68,4.3,27000,"['드라마', '코미디', '스포츠']",71,15.0,16.0,A city kid is brought to the countryside by his father's new coaching gig: reviving a ragtag middle school badminton team on the brink of extinction.,https://images.justwatch.com/poster/245646805/s592/시즌-1,https://www.justwatch.com/images/backdrop/245581279/s1440/시즌-1,"['http://www.netflix.com/title/81443941', 'https://www.wavve.com/player/vod?contentid=S01_E455609800.1']","['Netflix', 'wavve']"
39,가부키초 러브호텔,,2014,72,6.9,0,"['코미디', '드라마', '로맨스']",135,,,"환락의 거리에 피어난 엇갈린 사랑과 운명! 마음이 젖어야 진짜 사랑이다..! 동경 최대 환락가인 가부키초에 위치한 러브호텔. 그곳에서 일하는 직원들과 그곳을 찾는 손님들에겐 저마다의 사연이 있다. 애인 몰래 일하는 콜걸, 불륜 중인 여경찰, AV배우가 되어버린 여동생, 가족에게 버림받아 가출한 여고생 등 밑바닥 인생을 살고 있는 이들의 이야기가 24시간 동안 한 공간 안에서 펼쳐지며 예상치 못한 방향으로 흘러 가는데…",https://images.justwatch.com/poster/140826634/s592/kabukicho-love-hotel,https://www.justwatch.com/images/backdrop/9353739/s1440/kabukicho-love-hotel,"['https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011598', 'http://www.netflix.com/title/80018758']","['Netflix', 'wavve']"
40,Kongsi Raya,,2022,71,6.9,0,"['코미디', '가족', '로맨스']",102,,,"Jack - a Chinese chef-manager who is in-line to take over his family`s restaurant and Sharifah, a TV programme producer for her celebrity chef father Rahim - are crazy in love. But both their fathers are against their relationship and it all escalates in intensity until the two families challenge each other in a televised cooking competition. Jack and Sharifah must find a solution before all of that gets out of hand.",https://images.justwatch.com/poster/259834195/s592/kongsi-raya,https://www.justwatch.com/images/backdrop/272691246/s1440/kongsi-raya,['http://www.netflix.com/title/81520683'],['Netflix']
41,좀비 워,,2018,62,4.9,0,"['코미디', '공포']",85,,,"평화로운 예비군 훈련장. 오늘도 땡땡이 칠 궁리만 하는 예비역 병장 탄 카유는 습관처럼 의무실을 찾아 시간을 때운다. 그때 잔혹한 몰골로 실려 온 훈련병 한 명. 죽은 듯 보였던 그가 눈을 뜬 순간, 무차별 공격이 시작된다.​ 모두 전투태세! 반드시 살아서 나가야 한다! 정체불명의 신종 좀비 바이러스로 인해 모두가 좀비로 변해버린 아비규환의 상황. 단 한 번도 목숨을 걸어본 적 없는 탄 카유는 동료들을 모아 생존을 위한 전쟁에 나서는데…",https://images.justwatch.com/poster/131863991/s592/jombi-weo,https://www.justwatch.com/images/backdrop/149623326/s1440/jombi-weo,['http://www.netflix.com/title/81396517'],['Netflix']
42,폴링 인 러브,,2019,68,5.6,21000,"['로맨스', '코미디']",98,,,뜻밖의 행운! 뉴질랜드 시골의 호텔을 거머쥔 샌프란시스코의 커리어 우먼. 그녀가 매력 만점의 인테리어업자와 호텔 수리에 나선다. 그녀는 도시의 삶을 잊을 수 있을까?,https://images.justwatch.com/poster/144309901/s592/polring-in-reobeu,https://www.justwatch.com/images/backdrop/240421988/s1440/polring-in-reobeu,['http://www.netflix.com/title/80999781'],['Netflix']
43,할례 대작전,,2015,66,6.3,10000,['코미디'],107,15.0,,할아버지가 전통에 따라 손자를 할례시키려고 친구들과 온갖 소동을 벌인다는 코미디 극영화,https://images.justwatch.com/poster/142024841/s592/dugun-dernek-2-sunnet,https://www.justwatch.com/images/backdrop/245005682/s1440/dugun-dernek-2-sunnet,[],[]
44,시라노; 연애조작단,,2010,73,6.5,1000,"['로맨스', '코미디']",118,,,"100% 성공률에 도전하는 ‘시라노 에이전시’는 연애에 서투른 사람들을 대신해 연애를 이루어주는 연애조작단이다. 때로는 영화 촬영장을 방불케 하는 조직적인 움직임으로, 때로는 비밀 작전 수행처럼 완벽하게 짜여진 각본으로 의뢰인의 사랑을 이루어주는 연애 에이전시. 그들의 신조는 ‘음지에서 일하고 양지를 지향 안 한다’ 이다.  그러던 어느 날 에이전시 대표인 병훈(엄태웅 분)과 그의 작전요원 민영(박신혜 분)은 예측불허의 의뢰인 상용(최다니엘 분)을 만나게 되는데…. 스펙은 최고이나, 연애는 꽝인 2% 부족한 스펙남 상용이 사랑에 빠진 여자는 속을 알 수 없는 사랑스런 외모의 희중(이민정 분)이다. 의뢰인의 타깃녀 희중의 프로필을 본 순간, 고민에 빠진 병훈…",https://images.justwatch.com/poster/31476825/s592/cyrano-agency,https://www.justwatch.com/images/backdrop/10654635/s1440/cyrano-agency,"['https://watcha.com/contents/m85X6BO', 'http://www.netflix.com/title/80091187']","['Netflix', 'Watcha']"
