,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
10,악플러는 꺼져주세요,1.0,2016,68,6.0,7000,"['코미디', '가족', '로맨스', '드라마']",32,15.0,8.0,"Egged on by her uncle, aspiring superstar Miranda Sings seeks fame and fortune, only to discover that not everyone appreciates her gifts.",https://images.justwatch.com/poster/12148479/s592/시즌-1,https://www.justwatch.com/images/backdrop/27177813/s1440/시즌-1,['http://www.netflix.com/title/80095900'],['Netflix']
11,악플러는 꺼져주세요,2.0,2017,68,6.0,7000,"['코미디', '로맨스', '드라마', '가족']",30,15.0,8.0,"Her life may be in shambles, but Miranda's finally gone viral! Now she's ready to take on her next big challenge: making it to Broadway.",https://images.justwatch.com/poster/38195193/s592/시즌-2,https://www.justwatch.com/images/backdrop/27177813/s1440/시즌-2,['http://www.netflix.com/title/80095900'],['Netflix']
12,나쁜 아이들,,2018,82,7.3,5000,"['코미디', 'Made in Europe']",100,,,"양어머니와 함께 사는 파리의 사기꾼 청년. 트라우마로 고통받는 그가 문제아들의 멘토가 된다. 불안한 동행, 끝은 어디일까? 진정한 회복과 구원을 찾는 여정이 시작된다.",https://images.justwatch.com/poster/250478174/s592/mauvaises-herbes,https://www.justwatch.com/images/backdrop/100013963/s1440/mauvaises-herbes,['http://www.netflix.com/title/80999643'],['Netflix']
13,메디컬 폴리스,1.0,2020,70,6.0,4000,['코미디'],24,,10.0,"치명적인 바이러스를 발견한 롤라 스프랫과 그녀의 동료 오언 마에스트로. 어제까진 소아과 의사였으나, 오늘부터 그들은 바이러스의 치료제를 찾아 세계를 누빈다.",https://images.justwatch.com/poster/164908388/s592/시즌-1,https://www.justwatch.com/images/backdrop/163689321/s1440/시즌-1,['http://www.netflix.com/title/81011449'],['Netflix']
14,페이트: 윙스의 전설 - 애프터파티,,2021,79,6.3,0,"['코미디', '판타지', 'Reality TV']",31,,,"요정들이여 모여라! 화제의 드라마 출연진들에게 듣는 촬영 뒷이야기. 그뿐인가? 화끈한 닭 날개가 걸린 게임도 하고, 테일러 톰린슨은 마법 사용의 나쁜 예를 알려준다고?",https://images.justwatch.com/poster/242238237/s592/fate-the-winx-saga-the-afterparty,https://www.justwatch.com/images/backdrop/242238239/s1440/fate-the-winx-saga-the-afterparty,['http://www.netflix.com/title/81351074'],['Netflix']
15,"오, 라모나!",,2019,60,4.8,9000,"['로맨스', '코미디', 'Made in Europe']",109,,,학교 여신 라모나를 좋아하는 소심한 소년 안드레이. 휴가에서 눈부신 소녀와 마주치면서 그의 연애 전선이 복잡해진다. 드디어 아찔한 첫 경험의 시간이 오는 것일까?,https://images.justwatch.com/poster/131655560/s592/o-ramona,https://www.justwatch.com/images/backdrop/132122941/s1440/o-ramona,['http://www.netflix.com/title/81092909'],['Netflix']
16,라스트 썸머,,2019,37,0.0,0,['코미디'],109,,,"이제 막 고등학교를 졸업한 시카고의 십 대들. 그들이 여름을 맞이한다. 자유로울 수 있는 마지막 기회. 사랑도 꿈도 불투명하지만, 마음이 원하는 길을 가고 싶다.",https://images.justwatch.com/poster/127482532/s592/raseuteu-sseommeo,https://www.justwatch.com/images/backdrop/132410010/s1440/raseuteu-sseommeo,['http://www.netflix.com/title/80999729'],['Netflix']
17,Mo Gilligan: Momentum,,2019,62,6.4,0,['코미디'],64,,,"Mo Gilligan blends smooth moves and sharp humor as he riffs on humble beginnings, family dynamics and the complex art of dancing in the club.",https://images.justwatch.com/poster/173316653/s592/mo-gilligan-momentum,https://www.justwatch.com/images/backdrop/150671689/s1440/mo-gilligan-momentum,['http://www.netflix.com/title/81054495'],['Netflix']
18,해나 개즈비: 나의 더글러스,,2020,42,0.0,0,['코미디'],72,,,"첫 스페셜로 안티가 생긴 해나 개즈비. 후속작에서 악담 따윈 간식거리로 해치운다. 한편, 여자 몸엔 '더글러스'가 있다는데, 이름 참 희한하네? 반려견이 부른 별난 고찰부터 여성이 지었다면 달랐을 이름까지, 발칙한 상상력이 온다.",https://images.justwatch.com/poster/184674424/s592/hannah-gadsby-douglas,https://www.justwatch.com/images/backdrop/184082886/s1440/hannah-gadsby-douglas,['http://www.netflix.com/title/81054700'],['Netflix']
19,마디아 홈커밍,,2022,70,5.6,4000,"['코미디', '로맨스', '드라마']",105,,,마디아가 돌아왔다! 증손자의 대학 졸업을 축하하는 자리. 가족들이 말썽을 부리자 마디아 할머니의 인내심이 한계에 달한다.,https://images.justwatch.com/poster/298093510/s592/tyler-perrys-a-madea-homecoming,https://www.justwatch.com/images/backdrop/264751518/s1440/tyler-perrys-a-madea-homecoming,['http://www.netflix.com/title/81510180'],['Netflix']
20,케브 아담스: 진짜 나,,2022,61,5.4,0,"['코미디', '다큐멘터리']",60,,,"At age 30, French comic Kev Adams gets up close and personal about how life has changed since his big break 12 years ago — and not always for the best.",https://images.justwatch.com/poster/300830540/s592/kev-adams-the-real-me,https://www.justwatch.com/images/backdrop/300830541/s1440/kev-adams-the-real-me,['http://www.netflix.com/title/81467328'],['Netflix']
21,샌디 웩슬러,,2017,60,5.2,17000,['코미디'],131,15.0,,"별 볼 일 없는 연예인들을 관리하는 할리우드의 괴짜 매니저 샌디 웩슬러. 그는 어느 날 놀이동산에서 미운오리새끼를 연기하는 코트니 클라크를 우연히 발견하고, 코트니의 감미로운 노래에 반해 그녀를 새로운 고객으로 맞이한다. 코트니는 뛰어난 음악적 재능으로 단숨에 스타덤에 오르고, 덕분에 샌디의 커리어도 날아오르기 시작하는데.... 능력도, 운도 지지리도 없지만, 성실성 하나로 근근히 버텨오던 샌디에게 드디어 찾아온 행운은 과연 계속 이어질 수 있을까?",https://images.justwatch.com/poster/9355729/s592/sandy-wexler,https://www.justwatch.com/images/backdrop/9355735/s1440/sandy-wexler,['http://www.netflix.com/title/80126569'],['Netflix']
22,재래시장을 지켜라,,2015,55,5.2,1000,['코미디'],97,,,부동산 개발업자의 대형 상가 신축 계획으로 목욕탕이 철거될 위기에 놓이자 어리숙하기만 했던 목욕탕 주인이 마을 사람들을 소집한다.,https://images.justwatch.com/poster/142182877/s592/carsi-pazar,https://www.justwatch.com/images/backdrop/242985541/s1440/carsi-pazar,['http://www.netflix.com/title/80134516'],['Netflix']
23,너의 결혼식,,2018,79,7.0,3000,"['로맨스', '코미디']",110,,,"고3 여름, 전학생 승희를 보고 첫눈에 반한 우연. 승희를 졸졸 쫓아다닌 끝에 마침내 공식커플로 거듭나려던 그때! 잘 지내라는 전화 한 통만 남긴 채 승희는 사라져버리고, 우연의 첫사랑은 그렇게 막을 내리는 듯했다. 1년 뒤, 승희의 흔적을 쫓아 끈질긴 노력으로 같은 대학에 합격한 우연. 그런데 그의 앞을 가로막은 건… 다름 아닌 그녀의 남.자.친.구!",https://images.justwatch.com/poster/89494280/s592/on-your-wedding-day,https://www.justwatch.com/images/backdrop/85686538/s1440/on-your-wedding-day,"['https://watcha.com/contents/mdKBpoY', 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000112996', 'http://www.netflix.com/title/81031586']","['Netflix', 'wavve', 'Watcha']"
24,하이앤로우: DTC의 온천 순정,,2018,45,7.0,0,"['코미디', '드라마']",102,,,"길고 길었던 싸움과 긴장의 연속이었던 나날. 힐링이 필요한 시간이다.
 이제 DTC 삼인조는 여행을 떠나 청춘을 만끽하려 한다.
 이때 우연히 들른 한 온천 여관. 이곳에서 모락모락 피어오르는 것은 수증기일까, 사랑의 예감일까?",https://images.justwatch.com/poster/141488385/s592/dtc-yukemuri-junjo-hen-from-highandlow,https://www.justwatch.com/images/backdrop/207347924/s1440/dtc-yukemuri-junjo-hen-from-highandlow,['http://www.netflix.com/title/81304898'],['Netflix']
25,돈많은 친구들,,2006,61,5.8,31000,"['코미디', '드라마', '로맨스']",88,15.0,,"오랫동안 우정을 쌓아온 4명의 여자친구 올리비아, 제인, 크리스틴, 프래니. 4명의 친구 중 유일한 싱글인 올리비아(제니퍼 애니스톤)는 자신이 가르치던 부유한 학생들에게 심한 모멸감을 느낀 뒤 교사직을 그만둔다. 그래서 새로 찾은 직업은 가정부! 그러나 그녀의 친구들은 번듯한 직업을 버리고 가정부 일을 선택한 그녀가 이해되지 않는데… 한편, 성공한 의상 디자이너 제인(프란시스 맥도먼드)은 일상의 사소한 것들 이 귀찮기만 하고 매사 시니컬한 반응으로 주위 사람들을 당황하게 하는데, 도대체 그녀의 문제는 무엇? 남편과 공동 각본가로 활동하고 있는 크리스틴(캐서린 키너)은 시나리오 집필 문제로 남편과 사사건건 충돌하면서 결국 결혼 생활까지 위기에 빠진다. 과연 그녀는 남편과의 문제를 잘 해결할 수 있을까? 그리고 가장 문제가 없어 보이는 부잣집 마나님 프래니(조앤 큐색). 그러나 그녀 또한 남편 맷과의 관계에 의문을 갖기 시작하는데… 과연, 그녀들의 문제를 해결해 줄 수 있는 건 무엇일까? 사랑, 우정, 아니면 돈?",https://images.justwatch.com/poster/188695756/s592/friends-with-money,https://www.justwatch.com/images/backdrop/253568307/s1440/friends-with-money,['http://www.netflix.com/title/70043945'],['Netflix']
26,더 메들러,,2016,68,6.3,13000,"['드라마', '코미디', '로맨스']",100,,,"1년 전 남편과 사별한 마니(수잔 서랜든)는 뉴저지 생활을 정리하고 외동딸 로리(로즈 번)가 살고 있는 LA에 아파트를 얻는다. 부유했던 남편 덕분에 여유가 있는 마니는, 쇼핑 중에 만난 점원 프레디가 공부를 계속할 수 있도록 교통편을 제공하고, 딸의 친구 결혼식을 추진하고, 병원 봉사 활동에도 열심히 참여한다. 또한 각본가인 로리에게는 수시로 전화하고, 불시에 집을 방문하고, 헤어진 애인과의 관계에 참견하고, 딸의 심리 치료사까지 만나서 상의한다. 마니가 귀찮기만 한 로리는 엄마에게서 벗어나 새 삶을 살고 싶다고 애원한다. 로리가 드라마 촬영차 뉴욕으로 떠난 어느 날, 마니는 우연히 픽업되어 영화를 찍다가 할리 데이비슨을 타는 은퇴 경찰관 지퍼(J.K. 시몬스)를 알게 된다. 딸과 소원한 이혼남 지퍼에게 조언을 해주고 뉴욕으로 간 마니는 또다시 로리를 성가시게 하는데…",https://images.justwatch.com/poster/176214753/s592/deo-medeulreo,https://www.justwatch.com/images/backdrop/11295506/s1440/deo-medeulreo,['http://www.netflix.com/title/80077229'],['Netflix']
27,인디언 디텍티브,1.0,2017,71,6.5,3000,"['드라마', '코미디', '범죄']",43,15.0,4.0,,https://images.justwatch.com/poster/36586077/s592/시즌-1,https://www.justwatch.com/images/backdrop/32619032/s1440/시즌-1,['http://www.netflix.com/title/80190279'],['Netflix']
28,연애의 목적,,2005,67,6.4,0,"['코미디', '로맨스']",121,,,"고등학교 영어교사 '유림'은 한 살 연상의 미술교생 '홍'에게 호시탐탐 수작을 건다. 너무도 당당하게 '연애'를 요구하는 유림은 일면 귀엽고, 일면 능청스럽고, 일면 약아빠졌다. 파트너쉽을 핑계로 단둘이 갖게 된 술자리에서 유림은 기회를 틈타 솔직하게 고백한다. ""같이 자고 싶어요!"" 그런데 이 여자 홍도 만만치 않다. ""나랑 자려면 50만원 내요."" 서로간의 밀고 당기는 줄다리기가 반복 되면서 그들은 어느새 '연애'에 진입하게 된다. 그리고 목적 없던 연애에 '목적'이 생기면서 그들의 연애는 골치아파 진다. 과연, 그들의 연애의 목적은?",https://images.justwatch.com/poster/11521565/s592/rules-of-dating,https://www.justwatch.com/images/backdrop/11521562/s1440/rules-of-dating,['http://www.netflix.com/title/80230448'],['Netflix']
29,"러브, 개런티드",,2020,66,5.6,18000,"['코미디', '로맨스']",90,,,어려운 이들을 돕느라 돈이 궁해진 변호사. 그녀 앞에 웬일로 돈이 되는 새 의뢰인이 나타난다. 그런데 뭐? 사랑을 찾을 거라고 보장한 데이팅 사이트를 소송하고 싶다고?,https://images.justwatch.com/poster/219499138/s592/reobeu-gaereontideu,https://www.justwatch.com/images/backdrop/203755876/s1440/reobeu-gaereontideu,['http://www.netflix.com/title/81076898'],['Netflix']
30,톰 파파: 중박 라이프,,2020,72,7.2,0,['코미디'],60,15.0,,"어릴 적 꿈꿨던 동화 같은 삶과는 거리가 먼 인생. 톰 파파가 당신의 불만을 접수한다. 친구의 SNS와 비교되는 따분한 일상도, 무럭무럭 자라나는 뱃살도, 모두 괜찮다는 톰. 그가 무대에 선다. 평범한 당신의 중박 라이프를 위하여.",https://images.justwatch.com/poster/166838072/s592/tom-papa-youre-doing-great,https://www.justwatch.com/images/backdrop/166838073/s1440/tom-papa-youre-doing-great,['http://www.netflix.com/title/81103777'],['Netflix']
31,Inborn Pair,1.0,2011,47,6.9,0,"['코미디', '드라마']",46,,20.0,,https://images.justwatch.com/poster/141844039/s592/시즌-1,https://www.justwatch.com/images/backdrop/304577603/s1440/시즌-1,['http://www.netflix.com/title/80111881'],['Netflix']
32,롭의 사생활,1.0,2015,70,6.4,3000,['코미디'],29,,8.0,,https://images.justwatch.com/poster/71968311/s592/시즌-1,https://www.justwatch.com/images/backdrop/257663795/s1440/시즌-1,['http://www.netflix.com/title/80074503'],['Netflix']
33,롭의 사생활,2.0,2017,70,6.4,3000,['코미디'],34,,8.0,,https://images.justwatch.com/poster/71967993/s592/시즌-2,https://www.justwatch.com/images/backdrop/257663795/s1440/시즌-2,['http://www.netflix.com/title/80074503'],['Netflix']
34,가루지기,,2008,64,5.3,0,"['코미디', '판타지', '드라마']",120,,,"음양의 불일치로 기센 아낙네들이 주도권을 잡은 마을, 떡장수를 하는 청년 강쇠는 밤일 제대로 하는 남정네 하나 없는 마을에서도 단연 부실 랭킹 1위! 온 마을 아낙네들의 놀림거리로 살아간다. 그러던 강쇠의 굴욕인생에 어느 날 일생일대의 사건이 일어났으니!  우연히 만난 음양통달 도사님에게 비책을 전해 듣고 500% 가득 찬 양기로 돌아온 변강쇠!!! 졸지에 마을 최고 완소남으로 변신한 강쇠는 천지를 뒤흔드는 막강파워로 아낙네들은 물론 온 동네 동물들마저 놀라게 만드는 상상초월 활약을 펼친다. 이제 그 앞에 펼쳐진 것은 온갖 산해진미를 싸들고 줄을 선 아낙네들의 들이대기 러시와 조선 방방곡곡에서 쏟아지는 스포트라이트!  조선 최고의 거물로 인생역전에 성공한 강쇠, 그러나 마냥 행복할 것만 같던 그의 앞날에 감당할 수 없는 큰 시련이 다가오는데…",https://images.justwatch.com/poster/11234718/s592/garujigi,https://www.justwatch.com/images/backdrop/11234697/s1440/garujigi,"['http://www.netflix.com/title/70205136', 'https://www.wavve.com/player/movie?movieid=MV_SB01_SB0000000021']","['Netflix', 'wavve']"
35,금수저가 내게로 올까요?,,2022,52,4.6,0,"['코미디', '드라마', '로맨스']",90,,,연락 한번 없던 아버지가 호텔 회장님이라니. 뒤늦게 출생의 비밀(?)을 알게 된 벨린다. 과연 우아하고 럭셔리한 회장님댁 자제로 다시 태어날 수 있을까? 매력 만점 변호사가 도와준다면 가능할지도?,https://images.justwatch.com/poster/295168345/s592/geumsujeoga-naegero-olggayo,https://www.justwatch.com/images/backdrop/291637066/s1440/geumsujeoga-naegero-olggayo,['http://www.netflix.com/title/81597575'],['Netflix']
36,아빠를 찾습니다,,2020,72,5.7,1000,"['드라마', '코미디', '가족']",102,15.0,,"자전거라면 숨 쉬듯 다루는 소녀. 아찔한 BMX 대회 우승을 꿈꾸지만 엄마의 반대에 부딪힌다. 그렇담 출전을 허락해줄 아빠를 구할 수밖에. 오디션으로 적당한 배우도 찾았으니 이제 설득하는 일만 남았다. 아저씨, 울 아빠가 되어주세요!",https://images.justwatch.com/poster/240713637/s592/abbareul-cajseubnida,https://www.justwatch.com/images/backdrop/202590325/s1440/abbareul-cajseubnida,['http://www.netflix.com/title/81043104'],['Netflix']
37,#리얼리티하이,,2017,64,5.1,6000,"['코미디', '드라마', '로맨스']",99,15.0,,"똑똑하지만 인기는 없는 10대 소녀 대니. 오랜 짝사랑의 관심을 끌게 된 순간, 고난이 시작된다. 내 남자를 낚아채다니! SNS 스타인 그의 전 여친이 맹공을 퍼붓는다.",https://images.justwatch.com/poster/303985537/s592/realityhigh,https://www.justwatch.com/images/backdrop/195246887/s1440/realityhigh,['http://www.netflix.com/title/80125979'],['Netflix']
38,위험한 거짓말들,,2020,65,5.3,17000,"['스릴러', '공포', '드라마', '코미디', '범죄']",96,15.0,,"부유한 노인이 새로운 간병인에게 막대한 재산을 남기고 죽는다. 그 뒤에 숨은 진실은 무엇인가. 거짓과 기만, 살인이 웅크린 미궁에 빠진 그녀. 누구도 믿을 수 없다.",https://images.justwatch.com/poster/178677740/s592/wiheomhan-geojismaldeul,https://www.justwatch.com/images/backdrop/178742100/s1440/wiheomhan-geojismaldeul,['http://www.netflix.com/title/81045557'],['Netflix']
39,열일곱,,2019,79,7.2,3000,"['드라마', '코미디', 'Made in Europe']",99,15.0,,"문제를 일으켜 소년원에 들어간 엑토르. 처음으로 개와 교감을 나눈다. 얼마 후, 개가 어디론가 입양됐다는 소식에 무작정 그곳을 뛰쳐나온 소년. 처음엔 개를 찾겠다는 일념이 전부였다. 형과 할머니가 이 여행에 동행하기 전까지는.",https://images.justwatch.com/poster/146526529/s592/yeolilgob,https://www.justwatch.com/images/backdrop/180688616/s1440/yeolilgob,['http://www.netflix.com/title/80990336'],['Netflix']
40,Abla Fahita: Drama Queen,1.0,2021,72,6.6,0,"['드라마', '코미디', '범죄']",25,,6.0,,https://images.justwatch.com/poster/243057804/s592/시즌-1,https://www.justwatch.com/images/backdrop/243057847/s1440/시즌-1,['http://www.netflix.com/title/81219228'],['Netflix']
41,웨딩 위크,,2018,60,5.2,23000,['코미디'],116,,,"우리 애, 결혼해요! 경사스러운 날을 앞둔 신랑, 신부의 아버지. 애들은 좋아 죽는데, 우린 왜 맞는 게 하나 없지? 남은 기간 일주일, 무사히 가족이 될 수 있을까?",https://images.justwatch.com/poster/58198712/s592/the-week-of,https://www.justwatch.com/images/backdrop/58199553/s1440/the-week-of,['http://www.netflix.com/title/80183328'],['Netflix']
42,댄싱 마미스,,2018,67,5.8,2000,"['코미디', '가족', 'Made in Europe']",90,,,승승장구하던 대기업 임원 피델. 그는 치명적인 실수로 모든 걸 잃게 된다. 하지만 진짜 인생은 이제부터. 생모와의 운명적 재회가 그에게 새로운 삶의 리듬을 일깨운다.,https://images.justwatch.com/poster/300769996/s592/la-tribu,https://www.justwatch.com/images/backdrop/81281094/s1440/la-tribu,['http://www.netflix.com/title/80988835'],['Netflix']
43,더 픽스: 비공식회담,1.0,2018,72,7.1,2000,['코미디'],27,,10.0,,https://images.justwatch.com/poster/98880967/s592/시즌-1,https://www.justwatch.com/images/backdrop/98869909/s1440/시즌-1,['http://www.netflix.com/title/80216124'],['Netflix']
44,죽어도 마인드혼,,2016,68,6.3,13000,"['코미디', '스릴러']",68,,,오래된 드라마 속 진실을 볼 수 있는 눈을 가진 마인드혼 형사역을 했던 한물간 배우가 살인범과 꼬이면서 새로운 활약을 하게되는 내용의 이야기.,https://images.justwatch.com/poster/8792341/s592/mindhorn,https://www.justwatch.com/images/backdrop/25035923/s1440/mindhorn,['http://www.netflix.com/title/80157866'],['Netflix']
45,하트 퍼레이드,,2022,61,5.0,0,"['코미디', '로맨스']",108,,,해고당하지 않으려면 꼭 크라쿠프에 가야 한다! 일에 열정적이며 개를 무서워하는 여성. 출장을 떠난 곳에서 매력적인 싱글 대디와 그의 아들 그리고 둘의 소중한 동물 친구를 만난다.,https://images.justwatch.com/poster/284958864/s592/hateu-peoreideu,https://www.justwatch.com/images/backdrop/284958865/s1440/hateu-peoreideu,['http://www.netflix.com/title/81452638'],['Netflix']
46,가브리엘 이글레시아스: 두루두루 쇼,,2019,76,7.3,2000,"['코미디', '다큐멘터리']",90,15.0,,"독립할 생각을 않는 아들 때문에 골치 아픈 가브리엘. 스눕 독을 만나러 갔다가 길을 잃었네? 어쩌다 크리스 록과 안면도 트고! 2019년 스탠드업 스페셜, 웃으며 살자고요.",https://images.justwatch.com/poster/243877940/s592/gabriel-fluffy-iglesias-one-show-fits-all,https://www.justwatch.com/images/backdrop/197126056/s1440/gabriel-fluffy-iglesias-one-show-fits-all,['http://www.netflix.com/title/80237903'],['Netflix']
47,크레이지 티처,,2020,62,6.2,0,"['코미디', '드라마']",101,,,"성공의 척도는 돈이라고 철석같이 믿는 남자. 생계를 위해 어쩔 수 없이 교사가 된다. 하지만 선생님들의 급여가 몽땅 도난당할 줄이야. 상대가 얼마나 위험한 조직이든, 가만있을 순 없다. 교사, 학생들과 함께 돈을 되찾으러 출발!",https://images.justwatch.com/poster/229012082/s592/keureiji-ticeo,https://www.justwatch.com/images/backdrop/198155470/s1440/keureiji-ticeo,['http://www.netflix.com/title/81295017'],['Netflix']
48,변산,,2018,75,6.5,0,"['드라마', '코미디', '음악']",123,15.0,,"발렛 파킹, 편의점 아르바이트로 빡센 청춘을 보내지만, 쇼미더머니 6년 개근의 열정을 불태우는 무명 래퍼 학수 a.k.a 심뻑. 또 다시 예선 탈락을 맞이한 인생 최악의 순간, 한 통의 전화를 받고 잊고 싶었던 고향 변산으로 향한다. 짝사랑 선미의 꼼수에 제대로 낚여 고향에 강제로 소환된 학수. 징글징글하게 들러 붙는 옛 친구들로 인해 지우고 싶었던 흑역사는 하나, 둘 떠오르고 하루 빨리 고향을 뜨고 싶었던 학수는 예측 불허의 사건들을 겪으면서 인생 최대 위기를 맞이하게 되는데...",https://images.justwatch.com/poster/68220028/s592/byeonsan,https://www.justwatch.com/images/backdrop/92702081/s1440/byeonsan,['http://www.netflix.com/title/81019390'],['Netflix']
49,일라이자 슐레싱거의 쇼타임!,1.0,2020,60,5.0,0,['코미디'],19,,6.0,,https://images.justwatch.com/poster/239576301/s592/시즌-1,https://www.justwatch.com/images/backdrop/174764439/s1440/시즌-1,['http://www.netflix.com/title/81036255'],['Netflix']
