,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
199,리턴,,2017,73,6.9,0,"['다큐멘터리', '액션', '애니메이션', '드라마', '역사', 'Made in Europe']",78,,,"페라리를 필두로 한 유럽 브랜드들이 상위권을 휩쓸던 1960년대 르망24시. 포드 GT40은 1966년 르망에서 1, 2, 3위를 휩쓰는 기염을 토하며 레이싱 역사 상 가장 인상 깊은 장면 중 하나를 연출한다. 영화는 오리지널 GT40의 혈통을 이어받고 1966년 르망 승리의 50주년을 맞아 컴백하는 신형 포드 GT에 대한 이야기를 다룬다. 알려지지 않은 수많은 뒷야야기들과 함께 세계에서 가장 유명한 레이싱 전문가들과의 인터뷰를 보여 준다. 포드 가의 구성원에 대한 이야기들과 함께 헨리 포드가 왜 그렇게 르망 24시에 매달렸는지에 대한 궁금증 또한 다룬다.",https://images.justwatch.com/poster/10617495/s592/riteon,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",['http://www.netflix.com/title/81388058'],['Netflix']
200,소년 장군 고요,,2018,72,6.7,0,"['역사', '액션', '전쟁']",155,,,"1899년, 미국과 힘겨운 전쟁을 치르던 필리핀. 23살의 젊은 장군 고요는 조국을 위해 생애 가장 위대한 전투를 준비한다. 《장군 루나》를 잇는 필리핀 전쟁 영웅 시리즈.",https://images.justwatch.com/poster/107527580/s592/sonyeon-janggun-goyo,https://www.justwatch.com/images/backdrop/107386048/s1440/sonyeon-janggun-goyo,['http://www.netflix.com/title/81031181'],['Netflix']
201,도성대형 2: 지존무적,,1992,58,5.5,0,"['스릴러', '코미디', '범죄', '드라마', '액션']",114,,,누구도 넘볼 수 없는 권력을 지닌 카지노 대부. 남부러울 것 없는 나날을 보내던 중 옛 동료와의 불화와 거대 사기 조직의 마수가 그의 사업과 가족을 위협하기 시작하는데. 다 이룬 자 혹은 다 잃은 자의 분노에 찬 질주가 시작된다!,https://images.justwatch.com/poster/268976081/s592/casino-tycoon-ii,https://www.justwatch.com/images/backdrop/34250529/s1440/casino-tycoon-ii,['http://www.netflix.com/title/70033644'],['Netflix']
202,New Gods: Nezha Reborn,,2021,80,6.8,3000,"['판타지', '애니메이션', '액션']",116,,,오토바이 레이서이자 배달원과 지역유지의 아들 사이에서 생긴 갈등으로 인해 삼천년전 그들이 가문간 원수지간이었다는 사실이 밝혀지면서 일어나는 이야기,https://images.justwatch.com/poster/244646495/s592/xin-shen-bang-na-zha-zhong-sheng,https://www.justwatch.com/images/backdrop/244145059/s1440/xin-shen-bang-na-zha-zhong-sheng,['http://www.netflix.com/title/81418302'],['Netflix']
203,짱구는 못말려 극장판: 액션가면 VS 그래그래 마왕,,1993,76,6.6,0,"['코미디', 'SF', '애니메이션', '액션']",93,,,"아이들은 액션가면을 TV 속의 인물인줄만 알고 동경한다. 짱구는 친구들과 함께 액션 가면 카드를 사모으며 즐거운 하루를 보낸다. 드디어 여름방학이 시작되는데, 아버지가 갑자기 바다로 놀러가자고 한다. 그것은 지구를 지키는 액션가면이 그들을 바다로 유인해낸 것이다.  한편, 우주에서 온 그래그래 마왕은 지구를 지배하기 위해 사람들의 영혼을 빼앗아간다. 짱구는 지구를 지키기 위해 액션가면과 힘을 합치는데...",https://images.justwatch.com/poster/296851844/s592/jjangguneun-mosmalryeo-geugjangpan-aegsyeongamyeon-vs-haigure-mawang,https://www.justwatch.com/images/backdrop/124136479/s1440/jjangguneun-mosmalryeo-geugjangpan-aegsyeongamyeon-vs-haigure-mawang,"['https://www.wavve.com/player/movie?movieid=MV_CR01_DN0000011127', 'http://www.netflix.com/title/80242949', 'https://watcha.com/contents/md76y8O']","['Netflix', 'wavve', 'Watcha']"
204,카르멘 산디에고 - 훔치느냐 마느냐,,2020,38,0.0,0,"['애니메이션', '액션', '가족']",31,,,"상하이에서 임무를 수행하던 아이비와 잭이 바일에 납치된다. 현명한 선택으로 카르멘을 도와라. 직접 참여하는 인터랙티브 범죄 작전, 흥미진진한 모험이 기다린다!",https://images.justwatch.com/poster/200128868/s592/kareumen-sandiego-humcineunya-maneunya,https://www.justwatch.com/images/backdrop/241133726/s1440/kareumen-sandiego-humcineunya-maneunya,['http://www.netflix.com/title/80994695'],['Netflix']
205,조이드 와일드,1.0,2018,43,7.3,0,"['SF', '액션', '애니메이션']",21,,20.0,,https://images.justwatch.com/poster/246608323/s592/시즌-1,https://www.justwatch.com/images/backdrop/250258039/s1440/시즌-1,['http://www.netflix.com/title/81503470'],['Netflix']
206,당신과 자연의 대결: 사파리 대탈주,,2021,63,5.8,1000,"['액션', 'Reality TV']",45,,,"야생 동물 보호구역에서 동물들이 탈출한다. 사라진 동물들을 찾아 안전한 곳으로 보내야 한다. 이 위험한 인터랙티브 모험의 주인공은? 베어 그릴스, 그리고 바로 당신!",https://images.justwatch.com/poster/302814116/s592/animals-on-the-loose-a-you-vs-wild-interactive-movie,https://www.justwatch.com/images/backdrop/241341453/s1440/animals-on-the-loose-a-you-vs-wild-interactive-movie,['http://www.netflix.com/title/81205737'],['Netflix']
207,조선미녀삼총사,,2014,61,5.5,0,"['코미디', '액션']",107,,,"그들이 움직이면 온 나라가 들썩!  떴다! 조선 최고의 현상금 사냥꾼!  죄명 불문! 상대 불문!  완벽한 검거율을 자랑하는 조선 팔도 최고의 현상금 사냥꾼이 나타났다!  으뜸가는 미모와 버금가는 무공을 갖춘 실력파 리더 만능검객 진옥(하지원),  돈 되는 일이라면 무엇이든 접수하는 푼수떼기 주부검객 홍단(강예원),  말보다 주먹이 앞서는 시크한 막내, 터프검객 가비(가인).  사라진 십자경을 찾아달라는 왕의 밀명을 받게 된 삼총사.  이제 그들의 손에 현상금이 아닌 조선의 운명이 걸렸다!  “특명! 위기의 조선을 구하라!”",https://images.justwatch.com/poster/10390171/s592/the-huntresses,https://www.justwatch.com/images/backdrop/10390176/s1440/the-huntresses,"['http://www.netflix.com/title/80085554', 'https://watcha.com/contents/mWL6xjd']","['Netflix', 'Watcha']"
208,파이브 건스,,2001,66,5.9,16000,"['서부', '액션', '범죄', '다큐멘터리']",94,,,"남북전쟁으로 고향을 떠난 지 4년만에 돌아온 프랭크와 제시 제임스 형제. 그들은 콜, 밥, 짐의 영거 삼형제와 함께 시골에서 밭을 일구며 평화롭게 살고 있었다. 그러나 그때, 철도회사 사장인 타데오스는 악명높은 핑커튼 탐정 사무소를 앞세워 농민들의 땅을 헐값으로 사들이려 한다. 이 일로 제시의 어머니마저 돌아가시게 되고 제임스 형제와 영거 형제는 함께 '제임스 영거 갱단'을 만들게 되는데...",https://images.justwatch.com/poster/205641513/s592/paibeu-geonseu,https://www.justwatch.com/images/backdrop/256334137/s1440/paibeu-geonseu,['http://www.netflix.com/title/60020804'],['Netflix']
