,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
10,Live Free or Die,2.0,2015,77,7.6,0,['Reality TV'],43,,10.0,,https://images.justwatch.com/poster/254048361/s592/시즌-2,https://www.justwatch.com/images/backdrop/254021696/s1440/시즌-2,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Flive-free-or-die%2F4nnesmEVmv1J&subId3=justappsvod'],['Disney Plus']
11,Live Free or Die,3.0,2016,77,7.6,0,['Reality TV'],44,,8.0,,https://images.justwatch.com/poster/254021689/s592/시즌-3,https://www.justwatch.com/images/backdrop/254021696/s1440/시즌-3,[],[]
12,정글 동물 구조대,1.0,2020,69,7.1,0,['다큐멘터리'],44,,6.0,,https://images.justwatch.com/poster/206915557/s592/시즌-1,https://www.justwatch.com/images/backdrop/178227140/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fjungle-animal-rescue%2F62AjlzYo2ddR&subId3=justappsvod'],['Disney Plus']
13,마블 배틀월드: 타노스톤의 미스터리,1.0,2020,58,5.9,0,"['애니메이션', '액션']",3,7.0,6.0,,https://images.justwatch.com/poster/241902830/s592/시즌-1,https://www.justwatch.com/images/backdrop/241902831/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fmarvel-battleworld-mystery-of-the-thanostones%2F24DDOYpwxdEu&subId3=justappsvod'],['Disney Plus']
14,"굿 럭 찰리, 잇츠 크리스마스!",,2011,71,6.3,6000,"['코미디', '드라마', '가족']",85,,,"중산층인 테디 두칸의 가족은 할아버지, 할머니와 함께 행복한 크리스마스 연휴를 보내기 위해 그들의 집이 있는 덴버에서 팜스프링스로 떠난다. 하지만 가족 중 일부만 비행기를 타게 되고 일부는 다음 비행기를 기다리게 되는데... 다음 비행기는 크리스마스 이후에나 탈 수 있다는 사실을 알게 되고, 팜스프링스의 할아버지댁에 도착한 가족들 또한 순탄하지 않은 생활을 하게 된다. 험난한 여정이 펼쳐진 테디 두칸의 가족은 계획한대로 행복한 크리스마스를 보낼 수 있을까?",https://images.justwatch.com/poster/271599983/s592/good-luck-charlie-its-christmas,https://www.justwatch.com/images/backdrop/199333551/s1440/good-luck-charlie-its-christmas,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fgood-luck-charlie-its-christmas%2F4DkUHMfCgHCL&subId3=justappsvod'],['Disney Plus']
15,제인 구달의 희망,,2020,78,7.9,0,"['다큐멘터리', '액션']",88,,,동물학자이자 환경운동가인 제인 구달에 대한 다큐멘터리,https://images.justwatch.com/poster/266342358/s592/jein-gudalyi-hyimang,https://www.justwatch.com/images/backdrop/179032269/s1440/jein-gudalyi-hyimang,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fjane-goodall-the-hope%2Fd33qOTxh4qHB&subId3=justappsvod'],['Disney Plus']
16,올라프의 탄생,,2020,42,0.0,0,"['코미디', '애니메이션', '가족']",12,,,겨울왕국에서 대중들의 마음을 녹였던 여름을 사랑하는 눈사람 올라프의 아직 공개되지 않는 이야기이다. 2019년 ‘옛날 옛적의 눈사람’이란 이름으로 방영된 단편 영화로서 올라프가 탄생해서 자신의 정체성을 찾아가는 첫 단계를 보여준다.,https://images.justwatch.com/poster/216922208/s592/olrapeuyi-tansaeng,https://www.justwatch.com/images/backdrop/216922214/s1440/olrapeuyi-tansaeng,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fonce-upon-a-snowman%2F2tBSdZv6bB4L&subId3=justappsvod'],['Disney Plus']
17,산타 버디즈,,2009,36,0.0,0,"['액션', '가족']",85,,,산타 나라에 있는 거대한 크리스마스 고드름이 빠른 속도로 녹아내리자 산타와 산타 퍼즈는 걱정이 태산이다. 남들과 나누려는 마음보다 남보다 더 가지려고 하는 마음이 앞서는 인간 세상. 크리스마스의 진정한 의미를 이해 못하면 마법의 고드름이 이제 곧 사라질 것이 뻔하다. 한편 산타 퍼즈의 아들인 퍼피 퍼즈는 사슴들과 마냥 노는 일이 즐겁다. 하지만 같이 어울려 노는 사슴들마저 퍼피 포즈가 앞으로 크리스마스를 지켜나갈 수 있는지 걱정이 된다.,https://images.justwatch.com/poster/179203481/s592/santa-buddies,https://www.justwatch.com/images/backdrop/179203483/s1440/santa-buddies,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fsanta-buddies-the-legend-of-santa-paws%2FytX5zWMOCCR5&subId3=justappsvod'],['Disney Plus']
18,모르두의 전설,,2012,36,0.0,0,['애니메이션'],6,,,"The witch from Pixar's Brave uses magical illustrations to tell the legend of a power-obsessed prince who sought a magic spell that would allow him to wrest control of a kingdom from his brothers, only to destroy that kingdom and his own fate as well.",https://images.justwatch.com/poster/211133554/s592/moreuduyi-jeonseol,https://www.justwatch.com/images/backdrop/210087062/s1440/moreuduyi-jeonseol,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fthe-legend-of-mordu%2F24Y4v6BcTVWr&subId3=justappsvod'],['Disney Plus']
19,The Last Ice,,2020,36,7.4,0,['다큐멘터리'],83,,,The Inuk people of the north are divided between modern and traditional lifestyles and Canadian and Danish political systems. Those divides are becoming more pronounced due to the effects of a warming northern climate.,https://images.justwatch.com/poster/242546659/s592/the-last-ice,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fthe-last-ice%2F4LCTig3FlQHn&subId3=justappsvod'],['Disney Plus']
20,현명한 암탉,,1934,38,0.0,0,"['음악', '애니메이션', '코미디']",8,,,"고전 단편 애니메이션 '현명한 암탉'에 도날드 덕이 데뷔한다. 옥수수를 심고 있는 작은 암탉은 돼지 피터와 도날드 덕으로부터 도움을 요청하지만, 둘 다 '배가 아프다'며 거절한다. 옥수수를 수확할 때가 되자 돼지 피터와 도날드는 여전히 암탉을 돕지 않고, 이에 암탉과 병아리들은 직접 수확을 한다. 마침내 암탉은 옥수수를 요리하고, 도날드와 돼지 피터에게 요리를 권하지만, 자세히 보니 그들은 놀라운 사실을 발견한다.",https://images.justwatch.com/poster/241272125/s592/hyeonmyeonghan-amtalg,https://www.justwatch.com/images/backdrop/292877060/s1440/hyeonmyeonghan-amtalg,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fthe-wise-little-hen%2F6bOBmuCnoOoi&subId3=justappsvod'],['Disney Plus']
21,침팬지,,2012,77,7.1,6000,"['다큐멘터리', '가족']",78,,,"아기 침팬지 오스카는 엄마와 함께 정글 속에서 생활하고 있었다. 그러던 어느날 갑자기 경쟁 침팬지 무리에게 습격당한 후, 오스카는 외톨이가 되었다. 혼자 살아남기 위해 발버둥 치고 있는 와중에, 다자란 어른 수컷에게 입양된다.",https://images.justwatch.com/poster/11815098/s592/chimpanzee,https://www.justwatch.com/images/backdrop/174572481/s1440/chimpanzee,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fdisneynature-chimpanzee%2FsjtYANrY9Uwa&subId3=justappsvod'],['Disney Plus']
22,Calling All T.O.T.S.,1.0,2020,56,0.0,0,[''],2,,10.0,,https://images.justwatch.com/poster/208462940/s592/시즌-1,https://www.justwatch.com/images/backdrop/208463348/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fcalling-all-tots-shorts%2F5OiMcqyi1W8P&subId3=justappsvod'],['Disney Plus']
23,Calling All T.O.T.S.,2.0,2021,56,0.0,0,[''],2,,10.0,,https://images.justwatch.com/poster/208462940/s592/시즌-2,https://www.justwatch.com/images/backdrop/208463348/s1440/시즌-2,[],[]
24,How to Play Baseball,,1942,40,0.0,0,['코미디'],8,,,"Goofy shows us the national pastime. After a brief overview, we have a demonstration of the many possible pitches. On to the World Series, where we go through an eventful inning, culminating in a baseball that disintegrates when being hit.",https://images.justwatch.com/poster/245031065/s592/how-to-play-baseball,https://www.justwatch.com/images/backdrop/253340173/s1440/how-to-play-baseball,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fhow-to-play-baseball%2F23Z1UNysr1Ru&subId3=justappsvod'],['Disney Plus']
25,뉴 에어포스 원: 하늘 위의 요새,,2021,56,5.2,0,['다큐멘터리'],50,,,"30년간 사용된 미국 에어 포스 원 항공기는 곧 퇴역할 예정이다. 그 자리에는 하늘의 백악관으로 변신한 새로운 747형 점보제트기가 들어온다. '뉴 에어포스원, 하늘 위의 요새'는 새로운 대통령 전용기를 만들기 위한 기밀 업무를 살피고, 항공기를 극비 지휘 본부로 탈바꿈시킨 최첨단 기술을 집중적으로 분석한다.",https://images.justwatch.com/poster/300716632/s592/the-new-air-force-one-flying-fortress,https://www.justwatch.com/images/backdrop/255464413/s1440/the-new-air-force-one-flying-fortress,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fthe-new-air-force-one-flying-fortress%2F6nxhYEfG0uZO&subId3=justappsvod'],['Disney Plus']
26,빌 파머와 함께하는 강아지의 삶,1.0,2020,89,7.8,0,['다큐멘터리'],22,,10.0,,https://images.justwatch.com/poster/183230650/s592/시즌-1,https://www.justwatch.com/images/backdrop/181623283/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fits-a-dogs-life-with-bill-farmer%2F7BamPBiAbVPN&subId3=justappsvod'],['Disney Plus']
27,북극곰의 왕국,1.0,2021,5,0.0,0,['다큐멘터리'],44,,2.0,,https://images.justwatch.com/poster/245572325/s592/시즌-1,https://www.justwatch.com/images/backdrop/245572326/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fkingdom-of-the-polar-bears%2F7HemqYZCbKla&subId3=justappsvod'],['Disney Plus']
28,붉은 날개 : 플라밍고의 비밀,,2008,78,7.3,1000,['다큐멘터리'],78,,,누구보다도 쾌활하게 삶을 살아가는 플라밍고들은 천적인 마라부 황새 및 하이에나의 공격에 노출되어 있다. 마라부 황새의 공격에 부모를 잃은 새끼 플라밍고는 다행히 그 공격에서 살아남아 무리로 돌아온다. 하지만 의지할 곳이 없기 때문에 스스로 살아남는 법을 터득해야 하는 어린 플라밍고. 과연 이 어린 플라밍고는 치열한 야생의 삶에서 살아남을 수 있을까? 야생 플라밍고의 일생을 다루는 감동적이고 생명력으로 가득찬 다큐멘터리.,https://images.justwatch.com/poster/67999183/s592/the-crimson-wing-mystery-of-the-flamingos,https://www.justwatch.com/images/backdrop/11204645/s1440/the-crimson-wing-mystery-of-the-flamingos,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fdisneynature-crimson-wing%2FSAockM9AKlQI&subId3=justappsvod'],['Disney Plus']
29,Winter Storage,,1949,40,0.0,0,['코미디'],7,,,"It's October 7th and Chip is working industriously to store enough acorns in the tree for the winter. Dale would rather sleep in his matchbox, but an angry kick from Chip gets him working furiously. But there's only so much they can do. Their tree is nearly out of acorns. Luckily, the two semi-intelligible chipmunks happen to see the half-unintelligible Donald Duck, a park ranger, planting acorns. They immediately set to steal his bag of the precious nuts. Donald soon realizes what they are up to, and sets out a box propped up with a stick. It's a crude trap, with an acorn as bait; but it's not too crude to fool Dale, who upsets it and traps Chip. Soon, Donald finds he can have fun instigating a fight between these two quarrelsome chipmunks, but he underestimates their friendship and their ability to work as a team against a common enemy: in this case, a bad-tempered duck.",https://images.justwatch.com/poster/302301220/s592/winter-storage,https://www.justwatch.com/images/backdrop/209267196/s1440/winter-storage,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fwinter-storage%2F45JmrSLIBA1x&subId3=justappsvod'],['Disney Plus']
30,고대 천문학의 비밀을 간직한 태양,,2020,72,6.5,0,['다큐멘터리'],45,,,세계 각지의 고대 문명 유적에서 태양과의 관계를 정밀하게 계산한 과학적 흔적을 탐구하는 다큐멘터리,https://images.justwatch.com/poster/267533234/s592/godae-ceonmunhagyi-bimileul-ganjighan-taeyang,https://www.justwatch.com/images/backdrop/202507548/s1440/godae-ceonmunhagyi-bimileul-ganjighan-taeyang,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fchasing-the-equinox%2F5dn7FaAdOhtS&subId3=justappsvod'],['Disney Plus']
31,Doc McStuffins: The Doc Is In,,2020,39,0.0,0,"['애니메이션', '가족', '판타지']",24,,,"Doc McStuffins meets real kids, families, doctors and nurses as they learn how fun and easy it is to have healthy habits!",https://images.justwatch.com/poster/242984909/s592/doc-mcstuffins-the-doc-is-in,https://www.justwatch.com/images/backdrop/242984910/s1440/doc-mcstuffins-the-doc-is-in,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fdoc-mcstuffins-the-doc-is-in%2F2zeYeT3XEbNm&subId3=justappsvod'],['Disney Plus']
32,하이 스쿨 뮤지컬: 뮤지컬: 크리스마스 특집,,2020,72,5.7,0,"['음악', '다큐멘터리', '드라마', '코미디']",45,,,"어린 시절부터 최고의 선물, 좋아하는 전통, 가족사진, 새해 결심 등을 담은 추억의 명절 일화를 함께 들려주는, 〈하이스쿨뮤지컬〉의 크리스마스 특별 프로그램",https://images.justwatch.com/poster/240412977/s592/haiseukul-myujikeol-myujikeol-keuriseumaseu-teugjib,https://www.justwatch.com/images/backdrop/237959064/s1440/haiseukul-myujikeol-myujikeol-keuriseumaseu-teugjib,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fhigh-school-musical-the-musical-the-holiday-special%2F77vM6dH7QRpf&subId3=justappsvod'],['Disney Plus']
33,코코 기념 콘서트,,2020,76,7.0,0,"['음악', '다큐멘터리']",47,,,Remember and relive the songs that moved you from the movie Coco.,https://images.justwatch.com/poster/175949866/s592/koko-ginyeom-konseoteu,https://www.justwatch.com/images/backdrop/176841200/s1440/koko-ginyeom-konseoteu,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fa-celebration-of-the-music-from-coco%2F1WkafUTAazmK&subId3=justappsvod'],['Disney Plus']
34,World's Biggest Hammerhead?,,2022,61,5.2,0,[''],44,,,"Numerous reports of giant great hammerhead sharks, up to twenty feet in length, have put the actual size potential of this species into question. A team of scientists from Florida International University is now on an expedition off the Florida coast to try and find the world’s biggest hammerhead, taking them from the numerous bridges of the Florida Keys to the sharky waters of the Bahamas.",https://images.justwatch.com/poster/291133727/s592/worlds-biggest-hammerhead,https://www.justwatch.com/images/backdrop/291133735/s1440/worlds-biggest-hammerhead,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fworlds-biggest-hammerhead%2F1cvAgYliHhtY&subId3=justappsvod'],['Disney Plus']
35,드레인 알카트래즈,,2017,69,6.0,0,['다큐멘터리'],45,,,"Drain Alcatraz uses cutting edge visual effects to 'drain' the waters around the notorious island of Alcatraz. With the waters drained away the secrets of Alcatraz are revealed, including exactly why the island's infamous prison was so inescapable.",https://images.justwatch.com/poster/206192684/s592/deurein-alkateuraejeu,https://www.justwatch.com/images/backdrop/206192687/s1440/deurein-alkateuraejeu,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fdrain-alcatraz%2F6yG0XsneC6av&subId3=justappsvod'],['Disney Plus']
36,새들의 이야기,,2000,44,0.0,0,['코미디'],3,,,"전선 위에 참새 한 무리가 앉아서 수다를 떨고 있을 때 어디선가 커다랗고 다소 멍청하게 보이는 큰 새 한 마리가 나타난다. 참새들은 큰 새를 보고 자신들과 다른 모습에 상대도 하지 않고 놀려대지만, 눈치없는 큰 새는 참새들과 놀기 위해서 그들에게 다가간다.",https://images.justwatch.com/poster/189162147/s592/saedeulyi-iyagi,https://www.justwatch.com/images/backdrop/157561106/s1440/saedeulyi-iyagi,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Ffor-the-birds%2F39fBQBkmwdji&subId3=justappsvod'],['Disney Plus']
37,The Next Mega Tsunami,,2014,25,0.0,0,['다큐멘터리'],43,,,"Ten years after one of the most deadly tsunamis ever known, scientists are making a shocking discovery. Experts used to believe that the biggest killer waves were only generated in a handful of regions, but mounting evidence now suggests that more of the world’s coasts, from the Mediterranean to Australia, could be in grave danger.  But where will the next Big One strike?",https://images.justwatch.com/poster/257229116/s592/the-next-mega-tsunami,https://www.justwatch.com/images/backdrop/254240972/s1440/the-next-mega-tsunami,[],[]
38,푸른 눈의 표범,,2020,4,0.0,0,['다큐멘터리'],45,,,푸른 눈을 가진 암표범 토토의 성장과정을 3년 동안 팔로우 촬영한 다큐멘터리,https://images.justwatch.com/poster/265513408/s592/jade-eyed-leopard,https://www.justwatch.com/images/backdrop/241341435/s1440/jade-eyed-leopard,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fjade-eyed-leopard%2F1EIxGKwlq3iU&subId3=justappsvod'],['Disney Plus']
39,바비 본즈의 인물열전,1.0,2021,4,0.0,0,['다큐멘터리'],22,,16.0,The 16-part unscripted series has Bones challenging himself mentally and physically in locations all across the country. He meets up with everyday heroes who have extraordinary jobs and puts himself through the tasks of their everyday lives.,https://images.justwatch.com/poster/248361558/s592/시즌-1,https://www.justwatch.com/images/backdrop/245304857/s1440/시즌-1,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fbreaking-bobby-bones%2F4ZnVQkFvVBYu&subId3=justappsvod'],['Disney Plus']
40,미녀와 야수 : 벨의 마법의 세상,,1998,38,0.0,0,['애니메이션'],92,,,"옛날 어느 멋진 성에 왕자님이 살고 있었다. 어느 추운 겨울날, 늙은 여자 거지가 찾아와서 하룻밤만 쉬어가게 해달라고 부탁했지만, 왕자는 매몰차게 거절했다. 순간, 여신으로 변한 거지 여인은, 그에 대한 벌로 왕자와 성 전체에 마법을 걸었고, 마법의 장미꽃이 지기 전까지 야수로 변한 왕자를 진정 사랑하는 여인이 나타나지 않으면, 평생 그 상태로 살아야 한다는 저주를 내렸다.  세월이 흘러 벨리아라는 마을의 아름다운 처녀가 야수의 포로로서 성에 함께 살게 되었다. 시계로 변한 집사장콕스워즈, 촛대 루미에, 미세스팟 등은 벨이 마법을 풀어주길 기다리며 그녀를 환영한다. 하지만 야수가 너무나 무례하게 구는 적이 많아서 벨과 야수는 때때로 크게 싸우곤 하는데...어느 날 저녁 식사를 함께 하게 된 야수와 벨. 야수가 점잖고 공손한 어조로 식사에 초대해 벨은 즐거운 기분으로 초대에 응하게 된다. 그런데, 거실의 큰 촛대인 샨드리라가 자신의 밝은 빛을 뽐내고 싶어서 점점 식탁에 가까이 내려오자, 더위에 짜증이 난 야수는 다른 사람을 전혀 배려하지 않고 추운 겨울 창문을 열어젖힌다. 야수의 무례한 행동에 화가 난 벨은 그를 꾸짖으며 방으로 돌아가 버리고 두 사람은 상대방이 먼저 사과하기 전에는 말도 하지 않겠다며 싸우게 된다. 결국 둘을 사랑하게 하려는 계획은 어긋나고 이제 다시 둘을 친해지게 만들어야 하는데...",https://images.justwatch.com/poster/11121913/s592/belles-magical-world,https://www.justwatch.com/images/backdrop/11121917/s1440/belles-magical-world,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fbeauty-and-the-beast-belles-magical-world%2F62Wbvx3MkSNT&subId3=justappsvod'],['Disney Plus']
41,Moana Sing-Along,,2017,1,0.0,0,[''],107,,,"Sing along with your favorite songs with on-screen lyrics as you watch ""Moana.""",https://images.justwatch.com/poster/294376790/s592/moana-sing-along,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fmoana-sing-along%2F7V1JEYW7Yxgu&subId3=justappsvod'],['Disney Plus']
42,요리사 도날드,,1941,41,0.0,0,['애니메이션'],7,,,"도날드가 라디오 프로그램을 듣고서 와플을 만들기로 하는데, 실수로 반죽에 고무 시멘트가 들어가면서 온 집안이 전쟁터가 되어버리자 도날드는 라디오 방송국에 따지러 쳐들어간다.",https://images.justwatch.com/poster/183503528/s592/chef-donald,https://www.justwatch.com/images/backdrop/208741231/s1440/chef-donald,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fchef-donald%2F2R5OYLx02mIl&subId3=justappsvod'],['Disney Plus']
43,수영하는 법,,1942,39,0.0,0,['애니메이션'],8,,,"구피가 수영하는 법을 보여주려 하지만, 작은 락커실에서 옷을 탈의하는 과정에서 난관에 부딪힌다. 하지만 이내 다이빙과 수영 테크닉을 선보인다.",https://images.justwatch.com/poster/173389438/s592/suyeonghaneun-beob,https://www.justwatch.com/images/backdrop/208511683/s1440/suyeonghaneun-beob,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fhow-to-swim%2F6EOZeTdpIN88&subId3=justappsvod'],['Disney Plus']
