,title,season,release_date,rate_jw,rate_imdb,popularity,genres,run_time,content_rating,episode_cnt,Synopsis,images,backdrops,ott,link
22,크리스마스 인 아프리카,,2019,69,6.1,16000,"['로맨스', '코미디', '다큐멘터리', '드라마']",85,,,"아들이 대학으로 떠났다. 허전한 마음을 달래기 위해 두 번째 허니문을 계획하는 맨해튼 출신의 천상 뉴요커 케이트 콘래드(크리스틴 데이비스). 하지만 하루아침에 이혼 통보를 받은 그녀는 혼자 아프리카 사파리 여행을 떠난다. 최종 목적지로 향하는 길, 잠비아에서 비행기 조종사 데릭 홀리스턴(롭 로)과 함께 고아가 된 아기 코끼리를 구하게 된 케이트. 그녀는 결국 코끼리 보호구역에서 아기 코끼리를 간호하며 뜻밖의 크리스마스를 보내게 된다. 대자연에서 다시 사랑에 마음을 열게 된 케이트는 뉴욕으로 돌아가게 될까, 모험으로 가득 찬 새로운 인생을 시작하게 될까?",https://images.justwatch.com/poster/153003203/s592/keuriseumaseu-in-apeurika,https://www.justwatch.com/images/backdrop/153003206/s1440/keuriseumaseu-in-apeurika,['http://www.netflix.com/title/80231468'],['Netflix']
23,유니콘 스토어,,2017,65,5.6,20000,"['드라마', '코미디', '판타지']",92,,,"재능을 꽃피우지 못하고 미대를 중퇴한 키트. 더는 꿈만 좇으며 살지 않고자, 회사에 취직한다. 그런 그녀 앞에 나타난 신비한 상점. 이곳에서 유니콘을 데려올 수 있다고?",https://images.justwatch.com/poster/120463323/s592/yunikon-seutoeo,https://www.justwatch.com/images/backdrop/120520707/s1440/yunikon-seutoeo,['http://www.netflix.com/title/81034317'],['Netflix']
24,Lommbock,,2017,73,6.7,3000,"['코미디', 'Made in Europe']",105,,,두바이에서 약혼한 슈테판. 결혼 준비하러 독일에 갔다가 간만에 약을 한다. 근데 이걸 어째. 친구 녀석 때문에 걸려버렸다! 2주 만에 약을 몸에서 빼야 하는 상황. 하지만 갖가지 사건이 끊이질 않으니. 나 두바이로 돌아갈 수 있겠지?,https://images.justwatch.com/poster/142031434/s592/lommbock,https://www.justwatch.com/images/backdrop/26441158/s1440/lommbock,['http://www.netflix.com/title/80191219'],['Netflix']
25,The Prom,,2020,65,5.9,26000,"['코미디', '드라마', '음악']",130,,,"뉴욕의 스타 디디 앨런과 배리 글리크먼에게 심각한 위기가 닥친다. 엄청난 제작비를 쏟은 브로드웨이 공연이 망하면서 경력이 박살 난 것이다. 한편, 인디애나주 작은 마을에선 고등학생 에마 놀런이 전혀 다른 이유로 슬픔에 빠져있다. 교장이 지지해 주는데도 불구하고, 학부모회장이 에마와 그녀의 여자 친구 얼리사가 무도회에 참석하지 못하도록 했기 때문이다. 에마의 고난을 이용하면 이미지를 회복할 수도 있겠다고 판단한 디디와 배리. 역시 재기를 노리는 냉소적인 배우 한 쌍, 앤지와 트렌트의 손을 잡고, 그들은 인디애나로 떠나는데...",https://images.justwatch.com/poster/238537204/s592/the-prom,https://www.justwatch.com/images/backdrop/239548364/s1440/the-prom,['http://www.netflix.com/title/81079914'],['Netflix']
26,피끓는 청춘,,2014,75,6.7,1000,"['드라마', '코미디', '로맨스']",121,15.0,,"영숙은 충청도를 접수한 여자 일진이지만, 홍성농고 전설의 카사노바 중길을 바라보며 애만 태운다. 한편 홍성공고 싸움짱 광식은 좀처럼 마음을 열지 않는 영숙이 야속하기만 한데, 서울 전학생 소희의 등장이 이들 관계에 일대 파란을 일으킨다. 소희 꼬시기에 여념 없는 중길 때문에 속상한 영숙의 마음을 알아챈 광식은 급기야 소희에게 손길을 뻗친다. 이를 저지하기 위해 나선 중길을 지키기 위해 영숙은 눈 하나 꿈쩍 안하고 자신을 던지는 중대한 결심을 하는데…",https://images.justwatch.com/poster/206290345/s592/piggeulhneun-ceongcun,https://www.justwatch.com/images/backdrop/206290347/s1440/piggeulhneun-ceongcun,"['http://www.netflix.com/title/80091302', 'https://watcha.com/contents/mW4LMvL', 'https://www.wavve.com/player/movie?movieid=MV_CI01_LE0000011120']","['Netflix', 'wavve', 'Watcha']"
27,"힘을 내요, 미스터 리",,2019,81,6.9,0,"['드라마', '코미디', '가족']",111,,,"훤칠한 키, 잘생긴 얼굴. 부정할 수 없이 멋진 남자 철수에게는 비밀이 있다. 칼국수집에서 일하는 묘한 매력의 이 남자에게 졸지에 딸이라 불리는 아이 샛별이 나타나면서 의외의 일들이 벌어진다. 철수와 샛별의 예기치 않은 동행은 둘의 관계, 그리고 철수의 과거에 대한 미스터리를 하나둘씩 밝혀가는 여정이 된다.",https://images.justwatch.com/poster/139734548/s592/himeul-naeyo-miseuteo-ri,https://www.justwatch.com/images/backdrop/140565987/s1440/himeul-naeyo-miseuteo-ri,"['https://www.wavve.com/player/movie?movieid=MV_C901_SG0000122981', 'http://www.netflix.com/title/81224799']","['Netflix', 'wavve']"
28,마이 온리 러브송,1.0,2017,83,7.0,0,"['드라마', '로맨스', '코미디', '판타지']",29,15.0,20.0,,https://images.justwatch.com/poster/9606527/s592/시즌-1,https://www.justwatch.com/images/backdrop/9603481/s1440/시즌-1,['http://www.netflix.com/title/80178564'],['Netflix']
29,"가버려라, 2020년",,2020,73,6.8,39000,['코미디'],70,,,"미치도록 지겨웠다. 이대로 보내기는 억울하다. 1년간 울적했으니, 이제 한번 웃어나 볼까. 《블랙 미러》 제작자들이 준비한 사상 최고의 황당한 논평. 잘 가라, 2020년.",https://images.justwatch.com/poster/249168377/s592/gabeoryeora-2020nyeon,https://www.justwatch.com/images/backdrop/240148878/s1440/gabeoryeora-2020nyeon,['http://www.netflix.com/title/81332175'],['Netflix']
30,Missing Home,,2022,87,8.0,1000,"['드라마', '코미디']",114,,,A married couple stages their divorce in order to encourage their estranged adult children to return to their hometown.,https://images.justwatch.com/poster/300783997/s592/ngeri-ngeri-sedap,https://www.justwatch.com/images/backdrop/272126017/s1440/ngeri-ngeri-sedap,['http://www.netflix.com/title/81632937'],['Netflix']
31,카모메 식당,,2006,78,7.2,2000,"['코미디', '드라마']",102,,,"헬싱키의 길모퉁이에 새로 생긴 카모메 식당. 사치에는 주먹밥을 대표 메뉴로 내놓고 손님을 기다리지만 한달 째 파리 한 마리 날아들지 않는다. 어느날, 일본만화 매니아인 토미가 첫 손님으로 찾아와 대뜸 독수리 오형제의 주제가를 묻는가 하면, 눈을 감고 세계지도를 손가락으로 찍은 곳이 핀란드여서 이곳까지 왔다는 미도리가 나타나는 등 하나 둘씩 늘어가는 손님들로 카모메 식당은 활기를 더해가는데…",https://images.justwatch.com/poster/9114227/s592/kamome-sigdang,https://www.justwatch.com/images/backdrop/197924210/s1440/kamome-sigdang,"['http://www.netflix.com/title/81131867', 'https://watcha.com/contents/mJOVpN5', 'https://www.wavve.com/player/movie?movieid=MV_CX01_CX0000011211']","['Netflix', 'wavve', 'Watcha']"
32,말모이,,2019,80,6.9,0,"['드라마', '코미디', '역사']",135,,,"1940년대 우리말이 점점 사라져가고 있는 경성. 극장에서 해고된 후 아들 학비 때문에 가방을 훔치다 실패한 판수. 하필 면접 보러 간 조선어학회 대표가 가방 주인 정환이다. 사전 만드는데 전과자에다 까막눈이라니! 그러나 판수를 반기는 회원들에 밀려 정환은 읽고 쓰기를 떼는 조건으로 그를 받아들인다. 돈도 아닌 말을 대체 왜 모으나 싶었던 판수는 난생처음 글을 읽으며 우리말의 소중함에 눈뜨고, 정환 또한 전국의 말을 모으는 ‘말모이’에 힘을 보태는 판수를 통해 ‘우리’의 소중함에 눈뜬다. 얼마 남지 않은 시간, 바짝 조여오는 일제의 감시를 피해 ‘말모이’를 끝내야 하는데…",https://images.justwatch.com/poster/94558422/s592/malmoi,https://www.justwatch.com/images/backdrop/107739412/s1440/malmoi,"['https://www.wavve.com/player/movie?movieid=MV_CI01_LE0000011228', 'http://www.netflix.com/title/81313507', 'https://watcha.com/contents/mdjwRKw']","['Netflix', 'wavve', 'Watcha']"
33,모 애머: 나는 텍사스의 모하메드다,,2021,62,6.7,0,['코미디'],64,,,"고향 휴스턴 무대에 오른 모 애머. 팬데믹 공포, 브래들리 쿠퍼에게 실망(?)한 사연을 전하고, 후무스라는 말의 도용에 열을 내나 싶더니 덤으로 팁을 알려준다. 아랍어로 슬쩍 욕하는 기술!",https://images.justwatch.com/poster/303440879/s592/mo-amer-mohammed-in-texas,https://www.justwatch.com/images/backdrop/256597771/s1440/mo-amer-mohammed-in-texas,['http://www.netflix.com/title/81435608'],['Netflix']
34,옛날 옛적에... 그리고 지금은,1.0,2022,70,5.4,0,"['SF', '코미디', '판타지']",30,,6.0,어쩔 수 없이 헤어져야 했던 커플. 이제 다른 생에서 서로를 찾아 마을에 내려진 저주를 풀어야 한다. 아무도 사랑에 빠지지 못하는 저주를.,https://images.justwatch.com/poster/266435148/s592/시즌-1,https://www.justwatch.com/images/backdrop/269934815/s1440/시즌-1,['http://www.netflix.com/title/81263779'],['Netflix']
35,칸다사미 따라잡기: 가족 여행,,2021,66,5.1,0,"['로맨스', '코미디']",93,,,이런 결혼 생활은 싫어! 부부만의 시간을 보내는 휴가를 떠나자. 절친이자 사돈지간인 샨티와 제니퍼가 계획을 세운다. 결국 온 가족이 총출동한 시끄러운 여행이 되고 말았지만.,https://images.justwatch.com/poster/246301040/s592/trippin-with-the-kandasamys,https://www.justwatch.com/images/backdrop/248790021/s1440/trippin-with-the-kandasamys,['http://www.netflix.com/title/81307032'],['Netflix']
36,Rajma Chawal,,2018,66,5.7,1000,"['코미디', '드라마', '가족']",129,,,"A father attempts to reconnect with his estranged son through social media, a new world for him.",https://images.justwatch.com/poster/104328878/s592/rajma-chawal,https://www.justwatch.com/images/backdrop/239989123/s1440/rajma-chawal,['http://www.netflix.com/title/81018377'],['Netflix']
37,욕의 품격,1.0,2021,72,6.4,5000,"['코미디', '다큐멘터리']",21,19.0,6.0,,https://images.justwatch.com/poster/240058557/s592/시즌-1,https://www.justwatch.com/images/backdrop/239590314/s1440/시즌-1,['http://www.netflix.com/title/81305757'],['Netflix']
38,터지기 전에,,2020,74,6.5,16000,"['코미디', '공포', '판타지', 'SF', '드라마', '로맨스']",102,,,여느날과 다름없이 수업이 진행되던 평화로운 학교에서 갑작스럽게 한 학생의 몸이 폭발한다(?!)  충격적인 일을 겪게된 아이들은 언제 누가 그런 일을 당할지 모른다는 두려움 속에 내일이 없는 막장스러운 오늘을 보내는데..,https://images.justwatch.com/poster/240088957/s592/teojigijeone,https://www.justwatch.com/images/backdrop/237939966/s1440/teojigijeone,['http://www.netflix.com/title/80204131'],['Netflix']
39,룰리,,2021,60,4.8,1000,"['판타지', '코미디', '로맨스']",90,15.0,,명석하지만 자기중심적인 의대생. 남의 말에 귀 기울이는 능력은 타고나질 않았다. 그런데 어느 날 일어난 사고로 그 능력이 생겨버렸다. 그것도 좀 많이. 타인의 생각이 다 들리기 시작했다!,https://images.justwatch.com/poster/258439076/s592/rulri,https://www.justwatch.com/images/backdrop/256256985/s1440/rulri,['http://www.netflix.com/title/81008142'],['Netflix']
40,"헬로, 마이 네임 이즈 도리스",,2015,71,6.6,21000,"['코미디', '드라마', '로맨스']",95,,,"뉴욕의 의류 회사에서 경리로 일하는 도리스(샐리 필드)는 오랫동안 어머니를 모시며 평생을 싱글로 살아왔다. 최근 어머니를 여읜 도리스는 새로 부임한 수십 년 연하의 아트 디렉터 존(맥스 그린필드)에게 첫눈에 반한다. 동기부여 연설가의 강연에 고무되어 “난 가능해”라는 신념을 갖게 된 도리스는, 절친한 친구의 13살짜리 손녀의 도움을 받아 가짜 계정을 만들고 존의 페이스북 친구가 된다. 페이스북으로 존의 취향을 파악한 도리스는 그가 좋아하는 일렉트로닉 밴드의 콘서트에 가고, 그곳에서 존과 그의 힙스터 친구들을 만나서 색다른 경험을 맛본다. 그날 이후 도리스는 존과의 본격적인 로맨스를 기대하지만, 그의 데이트 장면을 목격하면서 희망은 산산조각 난다. 심술이 난 도리스는 존의 페이스북에 거짓 댓글을 달아 두 사람을 헤어지게 만드는데...",https://images.justwatch.com/poster/11544472/s592/hello-my-name-is-doris,https://www.justwatch.com/images/backdrop/196897691/s1440/hello-my-name-is-doris,['http://www.netflix.com/title/80050896'],['Netflix']
41,턴 업 찰리,1.0,2019,76,7.0,7000,"['코미디', '드라마', '음악']",27,,8.0,,https://images.justwatch.com/poster/115189907/s592/시즌-1,https://www.justwatch.com/images/backdrop/119168852/s1440/시즌-1,['http://www.netflix.com/title/80124723'],['Netflix']
42,랄 싱 차다,,2022,66,5.5,175000,"['로맨스', '코미디', '드라마', '전쟁', '가족']",157,,,"영화 ""포레스트 검프"" 인도 리메이크 작품.",https://images.justwatch.com/poster/296073800/s592/laal-singh-chaddha,https://www.justwatch.com/images/backdrop/297564159/s1440/laal-singh-chaddha,['http://www.netflix.com/title/81318083'],['Netflix']
43,넌 특별하지 않아,1.0,2022,63,5.6,0,"['드라마', '코미디', 'SF', '판타지']",36,15.0,6.0,,https://images.justwatch.com/poster/300657045/s592/시즌-1,https://www.justwatch.com/images/backdrop/300550792/s1440/시즌-1,['http://www.netflix.com/title/81295123'],['Netflix']
44,미켈라 지로: 진짜라니까!,,2022,57,5.4,0,"['코미디', '다큐멘터리']",60,,,커리어에서의 성공. 유명해져서 안 좋은 점. '통통'이라는 오글거리는 말. 그리고 어린 시절에 힘들게 발레를 배운 나날까지. 미켈라 지로는 풀어낼 이야기가 잔뜩 있다.,https://images.justwatch.com/poster/267985954/s592/michela-giraud-the-truth-i-swear,https://www.justwatch.com/images/backdrop/267985955/s1440/michela-giraud-the-truth-i-swear,['http://www.netflix.com/title/81480979'],['Netflix']
